TRAFFIC ID,Y,M,D,HH,MM,BOROUGH,VOL,TRAFFIC STREET
153478,2019,10,18,18,45,BROOKLYN,68.5,BEDFORD AVENUE
153609,2019,10,18,19,30,BROOKLYN,108.0,NOSTRAND AVENUE
153630,2019,10,18,19,45,BROOKLYN,61.5,BEDFORD AVENUE
260292,2019,10,18,19,0,MANHATTAN,117.0,WEST 49 STREET
153560,2019,10,18,19,15,BROOKLYN,169.8,CONEY ISLAND AVENUE
152381,2019,10,18,11,30,BROOKLYN,694.0,BROOKLYN QUEENS EXPRESSWAY
259165,2019,10,18,11,0,MANHATTAN,372.3333333333333,1 AVENUE
259241,2019,10,18,11,30,MANHATTAN,148.0,CENTRAL PARK WEST
259167,2019,10,18,11,0,MANHATTAN,171.33333333333334,3 AVENUE
421163,2019,10,18,17,15,QUEENS,220.0,QUEENS BOULEVARD
421163,2019,10,18,17,15,QUEENS,220.0,QUEENS BOULEVARD
153331,2019,10,18,17,45,BROOKLYN,913.5,BROOKLYN QUEENS EXPRESSWAY
260058,2019,10,18,17,30,MANHATTAN,358.1428571428572,AVENUE OF THE AMERICAS
260103,2019,10,18,17,45,MANHATTAN,118.0,EAST 57 STREET
153239,2019,10,18,17,15,BROOKLYN,229.0,3 AVENUE
153250,2019,10,18,17,15,BROOKLYN,124.5,BEDFORD AVENUE
420759,2019,10,18,10,0,QUEENS,78.33333333333333,VERNON BOULEVARD
153714,2019,10,18,20,15,BROOKLYN,247.0,FLATBUSH AVENUE
260471,2019,10,18,20,15,MANHATTAN,160.5,YORK AVENUE
151757,2019,10,18,7,30,BROOKLYN,209.0,3 AVENUE
258652,2019,10,18,7,0,MANHATTAN,234.25,5 AVENUE
152791,2019,10,18,14,15,BROOKLYN,69.0,AVENUE U
260586,2019,10,18,21,15,MANHATTAN,262.0,COLUMBUS AVENUE
260579,2019,10,18,21,15,MANHATTAN,189.33333333333331,3 AVENUE
421374,2019,10,18,21,0,QUEENS,251.5,ROCKAWAY BOULEVARD
153863,2019,10,18,21,15,BROOKLYN,963.0,BROOKLYN QUEENS EXPRESSWAY
152039,2019,10,18,9,15,BROOKLYN,1037.5,BROOKLYN QUEENS EXPRESSWAY
151991,2019,10,18,9,0,BROOKLYN,185.0,ATLANTIC AVENUE
258900,2019,10,18,9,0,MANHATTAN,317.625,5 AVENUE
258994,2019,10,18,9,30,MANHATTAN,189.0,YORK AVENUE
258948,2019,10,18,9,15,MANHATTAN,206.66666666666663,LEXINGTON AVENUE
151206,2019,10,18,3,45,BROOKLYN,60.5,FLATBUSH AVENUE
151915,2019,10,18,8,30,BROOKLYN,204.0,ATLANTIC AVENUE
151838,2019,10,18,8,0,BROOKLYN,106.75,86 STREET
151968,2019,10,18,8,45,BROOKLYN,98.66666666666669,FULTON STREET
151893,2019,10,18,8,15,BROOKLYN,489.0,HAMILTON AVENUE
258893,2019,10,18,8,45,MANHATTAN,146.0,WEST 49 STREET
154129,2019,10,18,23,0,BROOKLYN,787.0,BROOKLYN QUEENS EXPRESSWAY
421108,2019,10,18,16,15,QUEENS,456.0,ROCKAWAY BOULEVARD
153173,2019,10,18,16,45,BROOKLYN,173.5,BAY PARKWAY
259847,2019,10,18,16,0,MANHATTAN,241.0,3 AVENUE
421089,2019,10,18,16,0,QUEENS,244.0,HILLSIDE AVENUE
259954,2019,10,18,16,45,MANHATTAN,188.5,BROADWAY
421107,2019,10,18,16,15,QUEENS,230.0,QUEENS BOULEVARD
151659,2019,10,18,6,45,BROOKLYN,1049.0,BROOKLYN QUEENS EXPRESSWAY
258609,2019,10,18,6,30,MANHATTAN,224.0,MADISON AVENUE
152733,2019,10,18,13,45,BROOKLYN,225.0,MYRTLE AVENUE
259748,2019,10,18,15,15,MANHATTAN,314.0,AMSTERDAM AVENUE
421035,2019,10,18,15,0,QUEENS,65.0,LIBERTY AVENUE
421033,2019,10,18,15,0,QUEENS,213.5,HILLSIDE AVENUE
152913,2019,10,18,15,0,BROOKLYN,997.5,BROOKLYN QUEENS EXPRESSWAY
259841,2019,10,18,15,45,MANHATTAN,137.5,WEST 57 STREET
259779,2019,10,18,15,30,MANHATTAN,177.0,3 AVENUE
152474,2019,10,18,12,0,BROOKLYN,246.0,TILLARY STREET
152571,2019,10,18,12,45,BROOKLYN,973.0,BROOKLYN QUEENS EXPRESSWAY
420874,2019,10,18,12,15,QUEENS,171.0,69 STREET
150712,2019,10,18,0,30,BROOKLYN,177.25,FLATBUSH AVENUE
150671,2019,10,18,0,15,BROOKLYN,467.5,BROOKLYN QUEENS EXPRESSWAY
150767,2019,10,18,1,0,BROOKLYN,13.5,14 AVENUE
150785,2019,10,18,1,0,BROOKLYN,539.0,BROOKLYN QUEENS EXPRESSWAY
260989,2019,10,19,0,0,MANHATTAN,158.5,3 AVENUE
154357,2019,10,19,0,30,BROOKLYN,629.0,BROOKLYN QUEENS EXPRESSWAY
261117,2019,10,19,0,30,MANHATTAN,28.5,RIVERSIDE DRIVE
261127,2019,10,19,0,30,MANHATTAN,119.0,WEST 34 STREET
263479,2019,10,19,12,15,MANHATTAN,106.0,WEST 49 STREET
422211,2019,10,19,12,0,QUEENS,75.5,LIBERTY AVENUE
157615,2019,10,19,22,0,BROOKLYN,173.2,ATLANTIC AVENUE
265494,2019,10,19,22,30,MANHATTAN,143.42857142857142,BROADWAY
262037,2019,10,19,5,15,MANHATTAN,62.25,3 AVENUE
264188,2019,10,19,16,0,MANHATTAN,188.0,4 AVENUE
264377,2019,10,19,16,45,MANHATTAN,104.5,WEST 34 STREET
263641,2019,10,19,13,15,MANHATTAN,172.0,8 AVENUE
422267,2019,10,19,13,0,QUEENS,67.5,LIBERTY AVENUE
263777,2019,10,19,13,45,MANHATTAN,106.0,WEST 34 STREET
156307,2019,10,19,13,15,BROOKLYN,176.0,NOSTRAND AVENUE
264389,2019,10,19,17,0,MANHATTAN,246.4,5 AVENUE
264543,2019,10,19,17,45,MANHATTAN,363.875,AVENUE OF THE AMERICAS
156944,2019,10,19,17,30,BROOKLYN,225.75,FLATBUSH AVENUE
264935,2019,10,19,19,45,MANHATTAN,395.5,1 AVENUE
422630,2019,10,19,19,30,QUEENS,131.5,JACKSON AVENUE
157235,2019,10,19,19,30,BROOKLYN,266.6,ATLANTIC AVENUE
157276,2019,10,19,19,45,BROOKLYN,72.0,AVENUE Z
422647,2019,10,19,19,45,QUEENS,153.0,QUEENS BOULEVARD
157277,2019,10,19,19,45,BROOKLYN,120.0,BAY PARKWAY
264787,2019,10,19,19,0,MANHATTAN,159.0,3 AVENUE
264936,2019,10,19,19,45,MANHATTAN,380.57142857142856,2 AVENUE
264077,2019,10,19,15,15,MANHATTAN,126.5,WEST 34 STREET
156551,2019,10,19,15,0,BROOKLYN,221.6,ATLANTIC AVENUE
422687,2019,10,19,20,30,QUEENS,51.0,LIBERTY AVENUE
157371,2019,10,19,20,15,BROOKLYN,163.0,NOSTRAND AVENUE
157305,2019,10,19,20,0,BROOKLYN,163.0,3 AVENUE
157327,2019,10,19,20,0,BROOKLYN,297.5,HAMILTON AVENUE
157881,2019,10,19,23,45,BROOKLYN,149.2,ATLANTIC AVENUE
422829,2019,10,19,23,0,QUEENS,84.5,QUEENS BOULEVARD
156469,2019,10,19,14,30,BROOKLYN,207.83333333333331,3 AVENUE
156522,2019,10,19,14,45,BROOKLYN,244.5,BROADWAY
263885,2019,10,19,14,30,MANHATTAN,429.0,1 AVENUE
422340,2019,10,19,14,15,QUEENS,333.0,ROCKAWAY BOULEVARD
156450,2019,10,19,14,15,BROOKLYN,227.75,FLATBUSH AVENUE
263787,2019,10,19,14,0,MANHATTAN,182.25,3 AVENUE
422365,2019,10,19,14,45,QUEENS,76.5,LIBERTY AVENUE
422365,2019,10,19,14,45,QUEENS,76.5,LIBERTY AVENUE
156485,2019,10,19,14,30,BROOKLYN,1030.0,BROOKLYN QUEENS EXPRESSWAY
155918,2019,10,19,10,45,BROOKLYN,241.25,FLATBUSH AVENUE
263178,2019,10,19,10,45,MANHATTAN,83.5,WEST 42 STREET
422120,2019,10,19,10,30,QUEENS,200.0,69 STREET
155840,2019,10,19,10,15,BROOKLYN,130.2,CONEY ISLAND AVENUE
422711,2019,10,19,21,0,QUEENS,126.0,CRESCENT STREET
265202,2019,10,19,21,0,MANHATTAN,42.0,EAST 16 STREET
261639,2019,10,19,3,15,MANHATTAN,137.8,5 AVENUE
157098,2019,10,19,18,30,BROOKLYN,62.0,FULTON STREET
261243,2019,10,19,1,15,MANHATTAN,333.75,AVENUE OF THE AMERICAS
261241,2019,10,19,1,15,MANHATTAN,188.0,8 AVENUE
261327,2019,10,19,1,30,MANHATTAN,110.0,WEST 34 STREET
154699,2019,10,19,2,45,BROOKLYN,480.0,BROOKLYN QUEENS EXPRESSWAY
156032,2019,10,19,11,30,BROOKLYN,240.75,FLATBUSH AVENUE
263344,2019,10,19,11,45,MANHATTAN,106.85714285714286,BROADWAY
263337,2019,10,19,11,45,MANHATTAN,183.5,3 AVENUE
155763,2019,10,19,9,45,BROOKLYN,1057.5,BROOKLYN QUEENS EXPRESSWAY
422074,2019,10,19,9,30,QUEENS,222.0,ROCKAWAY BOULEVARD
262885,2019,10,19,9,30,MANHATTAN,283.6666666666667,1 AVENUE
155345,2019,10,19,7,0,BROOKLYN,817.5,BROOKLYN QUEENS EXPRESSWAY
262485,2019,10,19,7,30,MANHATTAN,207.16666666666663,1 AVENUE
155530,2019,10,19,8,15,BROOKLYN,56.0,BEDFORD AVENUE
155497,2019,10,19,8,0,BROOKLYN,764.0,BROOKLYN QUEENS EXPRESSWAY
155002,2019,10,19,4,45,BROOKLYN,48.0,BROADWAY
161011,2019,10,20,16,45,BROOKLYN,764.0,BROOKLYN QUEENS EXPRESSWAY
161014,2019,10,20,16,45,BROOKLYN,262.5,FLATBUSH AVENUE
269426,2019,10,20,16,15,MANHATTAN,352.42857142857144,2 AVENUE
161001,2019,10,20,16,45,BROOKLYN,232.0,ATLANTIC AVENUE
158418,2019,10,20,2,45,BROOKLYN,14.5,18 AVENUE
158338,2019,10,20,2,15,BROOKLYN,9.5,BEDFORD AVENUE
266407,2019,10,20,2,45,MANHATTAN,147.0,8 AVENUE
266291,2019,10,20,2,15,MANHATTAN,150.75,3 AVENUE
158333,2019,10,20,2,15,BROOKLYN,73.8,ATLANTIC AVENUE
266401,2019,10,20,2,45,MANHATTAN,270.5,1 AVENUE
161461,2019,10,20,19,15,BROOKLYN,183.4,ATLANTIC AVENUE
270222,2019,10,20,19,45,MANHATTAN,236.0,COLUMBUS AVENUE
270176,2019,10,20,19,30,MANHATTAN,112.0,EAST 57 STREET
161460,2019,10,20,19,15,BROOKLYN,95.5,86 STREET
270098,2019,10,20,19,15,MANHATTAN,332.2857142857143,2 AVENUE
423884,2019,10,20,18,0,QUEENS,170.5,69 STREET
161378,2019,10,20,18,45,BROOKLYN,116.5,BROADWAY
161336,2019,10,20,18,30,BROOKLYN,267.75,FLATBUSH AVENUE
423936,2019,10,20,18,45,QUEENS,286.75,ROCKAWAY BOULEVARD
270005,2019,10,20,18,45,MANHATTAN,86.0,EAST 34 STREET
269939,2019,10,20,18,30,MANHATTAN,142.66666666666666,BROADWAY
161688,2019,10,20,20,30,BROOKLYN,54.0,60 STREET
270439,2019,10,20,20,45,MANHATTAN,151.5,8 AVENUE
158526,2019,10,20,3,15,BROOKLYN,40.0,BROADWAY
158531,2019,10,20,3,15,BROOKLYN,170.5,FLATBUSH AVENUE EXTENSION
162024,2019,10,20,22,15,BROOKLYN,54.6,CONEY ISLAND AVENUE
161994,2019,10,20,22,0,BROOKLYN,141.0,NOSTRAND AVENUE
162064,2019,10,20,22,30,BROOKLYN,30.0,BEDFORD AVENUE
423446,2019,10,20,10,0,QUEENS,249.5,ROCKAWAY BOULEVARD
160221,2019,10,20,12,30,BROOKLYN,61.0,AVENUE U
160186,2019,10,20,12,15,BROOKLYN,266.0,FLATBUSH AVENUE
160219,2019,10,20,12,30,BROOKLYN,179.2,ATLANTIC AVENUE
157975,2019,10,20,0,15,BROOKLYN,821.0,BROOKLYN QUEENS EXPRESSWAY
265813,2019,10,20,0,0,MANHATTAN,206.0,LEXINGTON AVENUE
422890,2019,10,20,0,15,QUEENS,72.0,69 STREET
158757,2019,10,20,4,30,BROOKLYN,464.5,BROOKLYN QUEENS EXPRESSWAY
161793,2019,10,20,21,0,BROOKLYN,787.5,BROOKLYN QUEENS EXPRESSWAY
269003,2019,10,20,14,15,MANHATTAN,50.0,HUDSON STREET
269023,2019,10,20,14,15,MANHATTAN,117.0,WEST 181 STREET
269013,2019,10,20,14,15,MANHATTAN,51.25,WEST 12 STREET
162189,2019,10,20,23,15,BROOKLYN,10.5,14 AVENUE
424214,2019,10,20,23,45,QUEENS,8.5,LITTLE NECK PARKWAY
266179,2019,10,20,1,45,MANHATTAN,147.25,3 AVENUE
158988,2019,10,20,5,45,BROOKLYN,26.6,CONEY ISLAND AVENUE
267022,2019,10,20,5,30,MANHATTAN,155.66666666666666,7 AVENUE
266996,2019,10,20,5,15,MANHATTAN,19.5,WADSWORTH AVENUE
160771,2019,10,20,15,30,BROOKLYN,231.2,ATLANTIC AVENUE
269220,2019,10,20,15,15,MANHATTAN,121.0,EAST 23 STREET
160678,2019,10,20,15,0,BROOKLYN,97.0,86 STREET
269258,2019,10,20,15,30,MANHATTAN,363.1428571428572,2 AVENUE
267497,2019,10,20,7,30,MANHATTAN,16.5,RIVERSIDE DRIVE
159677,2019,10,20,9,30,BROOKLYN,860.5,BROOKLYN QUEENS EXPRESSWAY
159640,2019,10,20,9,15,BROOKLYN,56.0,KINGS HIGHWAY
273336,2019,10,21,10,15,MANHATTAN,248.5,3 AVENUE
273441,2019,10,21,10,45,MANHATTAN,306.42857142857144,2 AVENUE
273347,2019,10,21,10,15,MANHATTAN,223.0,COLUMBUS AVENUE
11568,2019,10,21,14,45,BRONX,17.0,WEST 169 STREET
274317,2019,10,21,14,45,MANHATTAN,224.0,MADISON AVENUE
274129,2019,10,21,14,0,MANHATTAN,369.3333333333333,1 AVENUE
163622,2019,10,21,19,0,BROOKLYN,224.75,FLATBUSH AVENUE
275341,2019,10,21,19,30,MANHATTAN,83.0,WEST 34 STREET
162908,2019,10,21,8,30,BROOKLYN,230.5,FLATBUSH AVENUE
272862,2019,10,21,8,0,MANHATTAN,357.0,7 AVENUE
162904,2019,10,21,8,30,BROOKLYN,167.33333333333334,ATLANTIC AVENUE
11464,2019,10,21,8,15,BRONX,15.0,WEST 169 STREET
272964,2019,10,21,8,30,MANHATTAN,338.7142857142857,2 AVENUE
273820,2019,10,21,12,30,MANHATTAN,343.6666666666667,AVENUE OF THE AMERICAS
273712,2019,10,21,12,0,MANHATTAN,153.71428571428572,AMSTERDAM AVENUE
273884,2019,10,21,12,45,MANHATTAN,131.0,EAST 34 STREET
163163,2019,10,21,12,15,BROOKLYN,202.0,FLATBUSH AVENUE
273232,2019,10,21,9,45,MANHATTAN,268.375,5 AVENUE
273230,2019,10,21,9,45,MANHATTAN,284.5,3 AVENUE
162989,2019,10,21,9,45,BROOKLYN,172.0,ATLANTIC AVENUE
163129,2019,10,21,11,45,BROOKLYN,204.25,FLATBUSH AVENUE
163079,2019,10,21,11,0,BROOKLYN,229.5,FLATBUSH AVENUE EXTENSION
162756,2019,10,21,6,15,BROOKLYN,370.0,FLATBUSH AVENUE EXTENSION
274112,2019,10,21,13,45,MANHATTAN,49.0,WEST 14 STREET
275985,2019,10,21,22,45,MANHATTAN,320.7142857142857,2 AVENUE
162686,2019,10,21,5,15,BROOKLYN,800.0,BROOKLYN QUEENS EXPRESSWAY
165287,2019,10,22,18,15,BROOKLYN,33.4,STATE STREET
280171,2019,10,22,18,30,MANHATTAN,378.3333333333333,1 AVENUE
165311,2019,10,22,18,45,BROOKLYN,549.0,BROOKLYN QUEENS EXPRESSWAY
165290,2019,10,22,18,30,BROOKLYN,190.66666666666663,ATLANTIC AVENUE
280128,2019,10,22,18,15,MANHATTAN,126.28571428571428,BROADWAY
280128,2019,10,22,18,15,MANHATTAN,126.28571428571428,BROADWAY
280235,2019,10,22,18,45,MANHATTAN,197.0,CENTRAL PARK WEST
165473,2019,10,22,21,0,BROOKLYN,919.5,BROOKLYN QUEENS EXPRESSWAY
280735,2019,10,22,21,0,MANHATTAN,47.0,WEST 12 STREET
280016,2019,10,22,17,45,MANHATTAN,279.75,5 AVENUE
279915,2019,10,22,17,15,MANHATTAN,342.3333333333333,AVENUE OF THE AMERICAS
280917,2019,10,22,22,0,MANHATTAN,298.375,5 AVENUE
281074,2019,10,22,22,45,MANHATTAN,241.0,3 AVENUE
281020,2019,10,22,22,30,MANHATTAN,328.1428571428572,2 AVENUE
280966,2019,10,22,22,15,MANHATTAN,354.1666666666667,1 AVENUE
164712,2019,10,22,10,15,BROOKLYN,252.0,TILLARY STREET
164704,2019,10,22,10,15,BROOKLYN,139.0,HOYT STREET
278449,2019,10,22,10,15,MANHATTAN,220.0,LEXINGTON AVENUE
278477,2019,10,22,10,30,MANHATTAN,217.5,3 AVENUE
279823,2019,10,22,16,45,MANHATTAN,141.0,EAST 57 STREET
279752,2019,10,22,16,30,MANHATTAN,370.0,7 AVENUE
279827,2019,10,22,16,45,MANHATTAN,238.0,LEXINGTON AVENUE
281232,2019,10,22,23,30,MANHATTAN,264.2857142857143,2 AVENUE
281257,2019,10,22,23,30,MANHATTAN,50.0,LAFAYETTE STREET
281134,2019,10,22,23,0,MANHATTAN,366.8333333333333,AVENUE OF THE AMERICAS
280424,2019,10,22,19,30,MANHATTAN,187.0,WEST 179 STREET
280383,2019,10,22,19,30,MANHATTAN,355.1666666666667,1 AVENUE
280433,2019,10,22,19,30,MANHATTAN,148.0,WEST END AVENUE
278694,2019,10,22,11,30,MANHATTAN,176.57142857142858,AMSTERDAM AVENUE
279376,2019,10,22,14,45,MANHATTAN,394.5,1 AVENUE
277849,2019,10,22,7,30,MANHATTAN,122.85714285714286,BROADWAY
280595,2019,10,22,20,30,MANHATTAN,362.5,1 AVENUE
280648,2019,10,22,20,45,MANHATTAN,345.1666666666667,1 AVENUE
280696,2019,10,22,20,45,MANHATTAN,107.0,WEST 49 STREET
278962,2019,10,22,12,45,MANHATTAN,119.42857142857144,BROADWAY
278876,2019,10,22,12,15,MANHATTAN,233.5,PARK AVENUE
278904,2019,10,22,12,30,MANHATTAN,372.0,7 AVENUE
163958,2019,10,22,0,0,BROOKLYN,83.66666666666667,ATLANTIC AVENUE
277727,2019,10,22,6,45,MANHATTAN,100.0,WEST 42 STREET
278058,2019,10,22,8,30,MANHATTAN,178.42857142857142,AMSTERDAM AVENUE
278103,2019,10,22,8,30,MANHATTAN,154.0,YORK AVENUE
165044,2019,10,22,15,0,BROOKLYN,59.5,FOUNTAIN AVENUE
165101,2019,10,22,15,45,BROOKLYN,121.25,LIVINGSTON STREET
278159,2019,10,22,9,0,MANHATTAN,276.0,3 AVENUE
278320,2019,10,22,9,45,MANHATTAN,269.125,5 AVENUE
164640,2019,10,22,9,15,BROOKLYN,279.0,TILLARY STREET
284408,2019,10,23,14,15,MANHATTAN,122.5,WEST END AVENUE
284420,2019,10,23,14,30,MANHATTAN,350.1666666666667,AVENUE OF THE AMERICAS
166712,2019,10,23,14,15,BROOKLYN,186.66666666666663,ATLANTIC AVENUE
167004,2019,10,23,18,15,BROOKLYN,209.0,FLATBUSH AVENUE
285260,2019,10,23,18,30,MANHATTAN,301.85714285714283,2 AVENUE
285364,2019,10,23,18,45,MANHATTAN,177.0,YORK AVENUE
284571,2019,10,23,15,15,MANHATTAN,345.42857142857144,2 AVENUE
284571,2019,10,23,15,15,MANHATTAN,345.42857142857144,2 AVENUE
166784,2019,10,23,15,15,BROOKLYN,196.66666666666663,ATLANTIC AVENUE
284633,2019,10,23,15,30,MANHATTAN,129.57142857142858,BROADWAY
166787,2019,10,23,15,15,BROOKLYN,902.5,BROOKLYN QUEENS EXPRESSWAY
284580,2019,10,23,15,15,MANHATTAN,113.71428571428572,BROADWAY
284703,2019,10,23,15,45,MANHATTAN,255.0,LEXINGTON AVENUE
283993,2019,10,23,12,30,MANHATTAN,145.0,8 AVENUE
283986,2019,10,23,12,15,MANHATTAN,178.0,YORK AVENUE
285855,2019,10,23,21,15,MANHATTAN,246.0,COLUMBUS AVENUE
285954,2019,10,23,21,45,MANHATTAN,220.0,8 AVENUE
285904,2019,10,23,21,30,MANHATTAN,399.3333333333333,AVENUE OF THE AMERICAS
285099,2019,10,23,17,30,MANHATTAN,178.0,YORK AVENUE
284971,2019,10,23,17,0,MANHATTAN,287.5,PARK AVENUE
285144,2019,10,23,17,45,MANHATTAN,144.0,WEST 181 STREET
285094,2019,10,23,17,30,MANHATTAN,60.0,WEST 42 STREET
285046,2019,10,23,17,15,MANHATTAN,183.5,YORK AVENUE
281475,2019,10,23,0,30,MANHATTAN,67.5,STATE STREET
284098,2019,10,23,13,0,MANHATTAN,288.0,7 AVENUE
283469,2019,10,23,10,0,MANHATTAN,229.0,CHURCH STREET
283573,2019,10,23,10,30,MANHATTAN,113.42857142857144,BROADWAY
283645,2019,10,23,10,45,MANHATTAN,205.0,MADISON AVENUE
166465,2019,10,23,10,45,BROOKLYN,290.0,FLATBUSH AVENUE EXTENSION
283457,2019,10,23,10,0,MANHATTAN,393.8333333333333,1 AVENUE
165815,2019,10,23,1,45,BROOKLYN,522.0,BROOKLYN QUEENS EXPRESSWAY
167072,2019,10,23,19,15,BROOKLYN,196.66666666666663,ATLANTIC AVENUE
285525,2019,10,23,19,45,MANHATTAN,348.0,2 AVENUE
167111,2019,10,23,19,45,BROOKLYN,744.5,BROOKLYN QUEENS EXPRESSWAY
285551,2019,10,23,19,45,MANHATTAN,310.0,LEXINGTON AVENUE
282985,2019,10,23,7,45,MANHATTAN,276.0,7 AVENUE
166249,2019,10,23,7,45,BROOKLYN,281.0,FLATBUSH AVENUE EXTENSION
282876,2019,10,23,7,15,MANHATTAN,247.5,3 AVENUE
283676,2019,10,23,11,0,MANHATTAN,174.71428571428572,AMSTERDAM AVENUE
284897,2019,10,23,16,45,MANHATTAN,331.1666666666667,AVENUE OF THE AMERICAS
166874,2019,10,23,16,30,BROOKLYN,175.66666666666666,ATLANTIC AVENUE
286004,2019,10,23,22,0,MANHATTAN,157.0,4 AVENUE
166118,2019,10,23,6,0,BROOKLYN,134.66666666666666,ATLANTIC AVENUE
283352,2019,10,23,9,30,MANHATTAN,331.85714285714283,2 AVENUE
166337,2019,10,23,9,0,BROOKLYN,1003.0,BROOKLYN QUEENS EXPRESSWAY
166388,2019,10,23,9,45,BROOKLYN,170.33333333333334,ATLANTIC AVENUE
283355,2019,10,23,9,30,MANHATTAN,251.625,5 AVENUE
283405,2019,10,23,9,45,MANHATTAN,334.57142857142856,2 AVENUE
166373,2019,10,23,9,30,BROOKLYN,976.5,BROOKLYN QUEENS EXPRESSWAY
166301,2019,10,23,8,30,BROOKLYN,839.5,BROOKLYN QUEENS EXPRESSWAY
166298,2019,10,23,8,30,BROOKLYN,181.33333333333331,ATLANTIC AVENUE
283060,2019,10,23,8,0,MANHATTAN,229.0,LEXINGTON AVENUE
282075,2019,10,23,3,15,MANHATTAN,49.0,WEST 57 STREET
290912,2019,10,24,20,0,MANHATTAN,189.42857142857144,AMSTERDAM AVENUE
291120,2019,10,24,20,45,MANHATTAN,97.5,WEST 181 STREET
289731,2019,10,24,14,45,MANHATTAN,310.0,3 AVENUE
168422,2019,10,24,14,0,BROOKLYN,167.33333333333334,ATLANTIC AVENUE
168353,2019,10,24,13,0,BROOKLYN,1051.0,BROOKLYN QUEENS EXPRESSWAY
168359,2019,10,24,13,0,BROOKLYN,118.5,LIVINGSTON STREET
168404,2019,10,24,13,45,BROOKLYN,175.66666666666666,ATLANTIC AVENUE
168749,2019,10,24,18,30,BROOKLYN,969.5,BROOKLYN QUEENS EXPRESSWAY
290574,2019,10,24,18,30,MANHATTAN,321.0,7 AVENUE
290570,2019,10,24,18,30,MANHATTAN,344.1428571428572,2 AVENUE
291584,2019,10,24,23,0,MANHATTAN,141.57142857142858,AMSTERDAM AVENUE
291746,2019,10,24,23,45,MANHATTAN,291.7142857142857,2 AVENUE
290182,2019,10,24,16,45,MANHATTAN,351.0,7 AVENUE
290041,2019,10,24,16,0,MANHATTAN,247.0,PARK AVENUE
290149,2019,10,24,16,30,MANHATTAN,174.0,LEXINGTON AVENUE
168317,2019,10,24,12,30,BROOKLYN,1042.5,BROOKLYN QUEENS EXPRESSWAY
289117,2019,10,24,12,0,MANHATTAN,225.25,5 AVENUE
168332,2019,10,24,12,45,BROOKLYN,176.66666666666666,ATLANTIC AVENUE
288372,2019,10,24,8,30,MANHATTAN,375.0,WEST 178 STREET
288219,2019,10,24,8,0,MANHATTAN,226.0,3 AVENUE
290299,2019,10,24,17,15,MANHATTAN,135.0,BROADWAY
288441,2019,10,24,9,0,MANHATTAN,318.3333333333333,1 AVENUE
168084,2019,10,24,9,15,BROOKLYN,207.75,FLATBUSH AVENUE
288563,2019,10,24,9,30,MANHATTAN,127.0,BROADWAY
288610,2019,10,24,9,45,MANHATTAN,334.85714285714283,2 AVENUE
168065,2019,10,24,9,0,BROOKLYN,993.5,BROOKLYN QUEENS EXPRESSWAY
290859,2019,10,24,19,45,MANHATTAN,121.57142857142856,BROADWAY
290825,2019,10,24,19,30,MANHATTAN,241.0,PARK AVENUE
288952,2019,10,24,11,15,MANHATTAN,176.0,AMSTERDAM AVENUE
288666,2019,10,24,10,0,MANHATTAN,344.1428571428572,2 AVENUE
168137,2019,10,24,10,0,BROOKLYN,861.0,BROOKLYN QUEENS EXPRESSWAY
291526,2019,10,24,22,45,MANHATTAN,444.0,7 AVENUE
286621,2019,10,24,0,45,MANHATTAN,156.0,LEXINGTON AVENUE
286761,2019,10,24,1,30,MANHATTAN,133.5,1 AVENUE
167831,2019,10,24,5,45,BROOKLYN,861.5,BROOKLYN QUEENS EXPRESSWAY
167669,2019,10,24,3,30,BROOKLYN,329.5,BROOKLYN QUEENS EXPRESSWAY
296344,2019,10,25,20,15,MANHATTAN,188.28571428571428,AMSTERDAM AVENUE
170585,2019,10,25,20,0,BROOKLYN,1053.5,BROOKLYN QUEENS EXPRESSWAY
170352,2019,10,25,16,45,BROOKLYN,249.25,FLATBUSH AVENUE
170330,2019,10,25,16,30,BROOKLYN,207.0,ATLANTIC AVENUE
295392,2019,10,25,16,0,MANHATTAN,212.7142857142857,AMSTERDAM AVENUE
170294,2019,10,25,16,0,BROOKLYN,190.33333333333331,ATLANTIC AVENUE
295608,2019,10,25,16,45,MANHATTAN,208.0,YORK AVENUE
170351,2019,10,25,16,45,BROOKLYN,973.5,BROOKLYN QUEENS EXPRESSWAY
291808,2019,10,25,0,0,MANHATTAN,128.14285714285714,AMSTERDAM AVENUE
296179,2019,10,25,19,30,MANHATTAN,123.71428571428572,BROADWAY
170243,2019,10,25,15,15,BROOKLYN,1032.0,BROOKLYN QUEENS EXPRESSWAY
295349,2019,10,25,15,45,MANHATTAN,136.5,EAST 23 STREET
170244,2019,10,25,15,15,BROOKLYN,260.75,FLATBUSH AVENUE
170262,2019,10,25,15,30,BROOKLYN,235.25,FLATBUSH AVENUE
294155,2019,10,25,10,30,MANHATTAN,248.0,3 AVENUE
294184,2019,10,25,10,30,MANHATTAN,204.0,MADISON AVENUE
294184,2019,10,25,10,30,MANHATTAN,204.0,MADISON AVENUE
169862,2019,10,25,10,0,BROOKLYN,165.33333333333334,ATLANTIC AVENUE
294938,2019,10,25,14,0,MANHATTAN,336.42857142857144,2 AVENUE
295054,2019,10,25,14,30,MANHATTAN,271.0,7 AVENUE
170168,2019,10,25,14,15,BROOKLYN,199.0,ATLANTIC AVENUE
294490,2019,10,25,12,0,MANHATTAN,324.2857142857143,2 AVENUE
