Y,M,D,HH,MM,BOROUGH_x,LATITUDE_x,LONGITUDE_x,STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover_low (%),windspeed_10m (km/h),winddirection_10m (°),BOROUGH_y,VOL,DIRECTION,LATITUDE_y,LONGITUDE_y
2020,10,30,9,30,BROOKLYN,40.661163,-74.00069,26 STREET,3 AVENUE,,0.0,0,7.1,1.2,1.2,100.0,24.0,28.0,MANHATTAN,263,NB,40.76250702682578,-73.96588748049983
2020,10,30,9,0,MANHATTAN,40.792725,-73.973206,WEST 93 STREET,BROADWAY,,0.0,0,7.1,1.2,1.2,100.0,24.0,28.0,MANHATTAN,158,SB,40.76929595125536,-73.98222151271054
2020,10,30,9,0,MANHATTAN,40.792725,-73.973206,WEST 93 STREET,BROADWAY,,0.0,0,7.1,1.2,1.2,100.0,24.0,28.0,MANHATTAN,133,NB,40.769281825309655,-73.9819835261734
2020,10,30,9,30,MANHATTAN,40.787224,-73.95417,EAST 96 STREET,MADISON AVENUE,,0.0,0,7.1,1.2,1.2,100.0,24.0,28.0,MANHATTAN,202,NB,40.76454441934089,-73.97071537689743
2020,10,30,9,0,BROOKLYN,40.66416,-73.990524,PROSPECT AVENUE,5 AVENUE,,0.0,0,7.1,1.2,1.2,100.0,24.0,28.0,MANHATTAN,176,SB,40.765210540597664,-73.97232378573453
2020,10,30,8,45,MANHATTAN,40.77139,-73.95044,EAST 79 STREET,YORK AVENUE,,1.0,0,7.5,1.2,1.2,100.0,23.2,28.0,MANHATTAN,76,SB,40.75959566651487,-73.95903883827019
2020,10,30,8,45,MANHATTAN,40.77139,-73.95044,EAST 79 STREET,YORK AVENUE,,1.0,0,7.5,1.2,1.2,100.0,23.2,28.0,MANHATTAN,96,NB,40.75959566651487,-73.95903883827019
2020,10,30,8,30,MANHATTAN,40.804676,-73.93223,EAST 128 STREET,2 AVENUE,,0.0,0,7.5,1.2,1.2,100.0,23.2,28.0,MANHATTAN,356,SB,40.76155611399958,-73.96364603678819
2020,10,30,8,30,MANHATTAN,40.794735,-73.96988,WEST 97 STREET,AMSTERDAM AVENUE,,0.0,0,7.5,1.2,1.2,100.0,23.2,28.0,MANHATTAN,240,NB,40.77138758222208,-73.9869011657756
2020,10,31,14,30,MANHATTAN,40.733032,-73.98445,EAST 15 STREET,2 AVENUE,,1.0,0,3.4,0.0,0.0,5.0,8.1,21.0,MANHATTAN,341,SB,40.76155611399958,-73.96364603678819
2020,10,31,22,45,,40.737907,-73.877174,JUSTICE AVENUE,BROADWAY,,1.0,0,7.3,0.0,0.0,52.0,9.1,173.0,MANHATTAN,62,SB,40.76929595125536,-73.98222151271054
2020,10,31,22,45,,40.737907,-73.877174,JUSTICE AVENUE,BROADWAY,,1.0,0,7.3,0.0,0.0,52.0,9.1,173.0,MANHATTAN,56,NB,40.769281825309655,-73.9819835261734
2020,10,31,7,45,BRONX,40.829453,-73.90658,EAST 167 STREET,3 AVENUE,,0.0,0,3.1,0.0,0.0,0.0,12.8,338.0,MANHATTAN,136,NB,40.76250702682578,-73.96588748049983
2020,10,31,19,15,BROOKLYN,40.631687,-74.02174,72 STREET,5 AVENUE,,1.0,0,7.6,0.0,0.0,23.0,6.6,158.0,MANHATTAN,178,SB,40.765210540597664,-73.97232378573453
2020,11,1,1,45,MANHATTAN,40.804886,-73.96248,WEST 113 STREET,AMSTERDAM AVENUE,,0.0,0,6.4,0.0,0.0,71.0,6.0,163.0,MANHATTAN,91,NB,40.77138758222208,-73.9869011657756
2020,11,1,1,0,,40.84771,-73.93798,WEST 177 STREET,BROADWAY,,0.0,0,6.4,0.0,0.0,71.0,6.0,163.0,MANHATTAN,23,NB,40.769281825309655,-73.9819835261734
2020,11,1,1,0,,40.84771,-73.93798,WEST 177 STREET,BROADWAY,,0.0,0,6.4,0.0,0.0,71.0,6.0,163.0,MANHATTAN,47,SB,40.76929595125536,-73.98222151271054
2020,11,1,16,30,MANHATTAN,40.784943,-73.946594,EAST 97 STREET,2 AVENUE,,0.0,1,12.4,0.0,0.0,81.0,20.2,181.0,MANHATTAN,469,SB,40.76155611399958,-73.96364603678819
2020,11,1,19,45,BRONX,40.838196,-73.901184,CLAREMONT PARKWAY,3 AVENUE,,0.0,0,11.8,1.3,1.3,99.0,15.9,183.0,MANHATTAN,210,NB,40.76250702682578,-73.96588748049983
2020,11,1,0,15,,40.617275,-74.03359,95 STREET,3 AVENUE,,0.0,0,6.5,0.0,0.0,61.0,7.0,159.0,MANHATTAN,150,NB,40.76250702682578,-73.96588748049983
2020,11,1,21,15,MANHATTAN,40.734974,-73.97987,EAST 20 STREET,1 AVENUE,,0.0,0,12.4,3.2,3.2,43.0,13.1,172.0,MANHATTAN,146,NB,40.760563048507095,-73.96128118729173
2020,11,1,9,30,MANHATTAN,40.773655,-73.95173,EAST 81 STREET,1 AVENUE,,0.0,0,7.1,0.0,0.0,20.0,9.6,193.0,MANHATTAN,151,NB,40.760563048507095,-73.96128118729173
2020,11,1,9,45,MANHATTAN,40.768486,-73.96362,EAST 69 STREET,LEXINGTON AVENUE,,1.0,0,7.1,0.0,0.0,20.0,9.6,193.0,MANHATTAN,129,SB,40.763188025501776,-73.967483153524
2020,11,14,0,45,MANHATTAN,40.844677,-73.93886,WEST 173 STREET,BROADWAY,,0.0,0,7.5,0.0,0.0,8.0,5.5,281.0,QUEENS,44,EB,40.75273971158239,-73.90566371918923
2020,11,14,0,45,MANHATTAN,40.844677,-73.93886,WEST 173 STREET,BROADWAY,,0.0,0,7.5,0.0,0.0,8.0,5.5,281.0,QUEENS,19,WB,40.75273971158239,-73.90566371918923
2020,11,14,9,0,,40.76758,-73.93596,11 STREET,BROADWAY,,3.0,0,6.2,0.0,0.0,0.0,11.2,291.0,QUEENS,57,EB,40.75273971158239,-73.90566371918923
2020,11,14,9,0,,40.76758,-73.93596,11 STREET,BROADWAY,,3.0,0,6.2,0.0,0.0,0.0,11.2,291.0,QUEENS,90,WB,40.75273971158239,-73.90566371918923
2020,11,14,17,45,BROOKLYN,40.677483,-73.93033,UTICA AVENUE,ATLANTIC AVENUE,,0.0,0,10.8,0.0,0.0,0.0,14.5,300.0,QUEENS,197,WB,40.68917678940368,-73.84551630720695
2020,11,14,17,45,BROOKLYN,40.677483,-73.93033,UTICA AVENUE,ATLANTIC AVENUE,,0.0,0,10.8,0.0,0.0,0.0,14.5,300.0,QUEENS,229,EB,40.68901366094416,-73.84547490492868
2020,11,14,17,30,QUEENS,40.74394,-73.85528,51 AVENUE,108 STREET,,1.0,0,10.8,0.0,0.0,0.0,14.5,300.0,QUEENS,59,NB,40.75711865854468,-73.8608701224155
2020,11,14,17,30,QUEENS,40.74394,-73.85528,51 AVENUE,108 STREET,,1.0,0,10.8,0.0,0.0,0.0,14.5,300.0,QUEENS,73,SB,40.75711865854468,-73.8608701224155
2020,11,14,10,45,BROOKLYN,40.67816,-73.897484,PENNSYLVANIA AVENUE,JAMAICA AVENUE,,0.0,0,4.5,0.0,0.0,0.0,11.2,291.0,QUEENS,115,EB,40.71334904804858,-73.76223237567977
2020,11,14,10,45,BROOKLYN,40.67816,-73.897484,PENNSYLVANIA AVENUE,JAMAICA AVENUE,,0.0,0,4.5,0.0,0.0,0.0,11.2,291.0,QUEENS,105,WB,40.71343967842374,-73.76222553596354
2020,11,14,10,30,QUEENS,40.761093,-73.82687,UNION STREET,39 AVENUE,,0.0,0,4.5,0.0,0.0,0.0,11.2,291.0,QUEENS,29,EB,40.74884535501996,-73.91304285525756
2020,11,14,10,30,QUEENS,40.761093,-73.82687,UNION STREET,39 AVENUE,,0.0,0,4.5,0.0,0.0,0.0,11.2,291.0,QUEENS,50,WB,40.74884535501996,-73.91304285525756
2020,11,14,11,45,QUEENS,40.74425,-73.90142,63 STREET,WOODSIDE AVENUE,,0.0,0,4.5,0.0,0.0,0.0,11.3,292.0,QUEENS,66,SB,40.74998903697761,-73.90964487809356
2020,11,14,11,45,QUEENS,40.74425,-73.90142,63 STREET,WOODSIDE AVENUE,,0.0,0,4.5,0.0,0.0,0.0,11.3,292.0,QUEENS,61,NB,40.74998903697761,-73.90964487809356
2020,11,15,18,30,,40.709225,-73.843155,METROPOLITAN AVENUE,UNION TURNPIKE,,0.0,0,13.0,0.0,0.0,80.0,26.6,157.0,QUEENS,130,EB,40.71716967120904,-73.81919344761168
2020,11,15,18,30,,40.709225,-73.843155,METROPOLITAN AVENUE,UNION TURNPIKE,,0.0,0,13.0,0.0,0.0,80.0,26.6,157.0,QUEENS,60,EB,40.73073544931891,-73.77535749349627
2020,11,15,18,30,,40.709225,-73.843155,METROPOLITAN AVENUE,UNION TURNPIKE,,0.0,0,13.0,0.0,0.0,80.0,26.6,157.0,QUEENS,58,WB,40.73083839582185,-73.77540634108318
2020,11,15,18,30,,40.709225,-73.843155,METROPOLITAN AVENUE,UNION TURNPIKE,,0.0,0,13.0,0.0,0.0,80.0,26.6,157.0,QUEENS,114,WB,40.717346161317856,-73.81927408034385
2020,11,15,17,0,,40.74681,-73.89176,BROADWAY,ROOSEVELT AVENUE,,1.0,0,13.0,0.0,0.0,63.0,25.4,159.0,QUEENS,37,WB,40.76285414551059,-73.81751747374348
2020,11,15,17,0,,40.74681,-73.89176,BROADWAY,ROOSEVELT AVENUE,,1.0,0,13.0,0.0,0.0,63.0,25.4,159.0,QUEENS,23,EB,40.76285414551059,-73.81751747374348
2020,11,15,20,45,QUEENS,40.66685,-73.73672,241 STREET,FRANCIS LEWIS BOULEVARD,,0.0,0,13.4,0.0,0.0,70.0,25.3,154.0,QUEENS,49,NB,40.72244101918724,-73.76066042760651
2020,11,15,20,45,QUEENS,40.66685,-73.73672,241 STREET,FRANCIS LEWIS BOULEVARD,,0.0,0,13.4,0.0,0.0,70.0,25.3,154.0,QUEENS,51,SB,40.69920986518975,-73.74764457033359
2020,11,15,20,45,QUEENS,40.66685,-73.73672,241 STREET,FRANCIS LEWIS BOULEVARD,,0.0,0,13.4,0.0,0.0,70.0,25.3,154.0,QUEENS,45,SB,40.72237759277076,-73.76077604002404
2020,11,15,20,45,QUEENS,40.66685,-73.73672,241 STREET,FRANCIS LEWIS BOULEVARD,,0.0,0,13.4,0.0,0.0,70.0,25.3,154.0,QUEENS,47,NB,40.69926100102881,-73.74754312735176
2020,11,15,10,45,,40.695217,-73.841995,105 STREET,JAMAICA AVENUE,,0.0,0,3.7,0.0,0.0,0.0,9.1,81.0,QUEENS,87,EB,40.71334904804858,-73.76223237567977
2020,11,15,10,45,,40.695217,-73.841995,105 STREET,JAMAICA AVENUE,,0.0,0,3.7,0.0,0.0,0.0,9.1,81.0,QUEENS,74,WB,40.71343967842374,-73.76222553596354
2020,11,15,10,0,BROOKLYN,40.701077,-73.94043,HUMBOLDT STREET,FLUSHING AVENUE,,0.0,0,3.7,0.0,0.0,0.0,9.1,81.0,QUEENS,69,SB,40.71105682026166,-73.92024125965175
2020,11,15,10,0,BROOKLYN,40.701077,-73.94043,HUMBOLDT STREET,FLUSHING AVENUE,,0.0,0,3.7,0.0,0.0,0.0,9.1,81.0,QUEENS,76,NB,40.71105682026166,-73.92024125965175
2020,11,16,13,0,QUEENS,40.778606,-73.8452,123 STREET,23 AVENUE,,0.0,0,9.2,0.0,0.0,0.0,19.1,266.0,QUEENS,151,EB,40.76673996302868,-73.8855896545257
2020,11,16,13,0,QUEENS,40.778606,-73.8452,123 STREET,23 AVENUE,,0.0,0,9.2,0.0,0.0,0.0,19.1,266.0,QUEENS,52,WB,40.766802459530176,-73.88567782320712
2020,11,16,15,15,,40.75476,-73.921326,41 STREET,35 AVENUE,,0.0,0,10.7,0.0,0.0,0.0,22.0,267.0,QUEENS,84,WB,40.7658652514756,-73.7848583756486
2020,11,16,15,15,,40.75476,-73.921326,41 STREET,35 AVENUE,,0.0,0,10.7,0.0,0.0,0.0,22.0,267.0,QUEENS,124,EB,40.7658652514756,-73.7848583756486
2020,11,16,12,45,,40.75117,-73.9152,37 AVENUE,48 STREET,,0.0,0,9.0,0.0,0.0,0.0,20.6,266.0,QUEENS,49,SB,40.75130466847759,-73.91516814483198
2020,11,16,12,45,,40.75117,-73.9152,37 AVENUE,48 STREET,,0.0,0,9.0,0.0,0.0,0.0,20.6,266.0,QUEENS,71,NB,40.75130466847759,-73.91516814483198
2020,11,16,21,0,,40.75514,-73.92213,STEINWAY STREET,35 AVENUE,,1.0,0,11.4,0.0,0.0,0.0,13.3,257.0,QUEENS,40,EB,40.7658652514756,-73.7848583756486
2020,11,16,21,0,,40.75514,-73.92213,STEINWAY STREET,35 AVENUE,,1.0,0,11.4,0.0,0.0,0.0,13.3,257.0,QUEENS,25,WB,40.7658652514756,-73.7848583756486
2020,11,16,19,15,BROOKLYN,40.69897,-73.95702,BEDFORD AVENUE,FLUSHING AVENUE,,1.0,0,11.5,0.0,0.0,0.0,18.4,269.0,QUEENS,102,SB,40.71105682026166,-73.92024125965175
2020,11,16,19,15,BROOKLYN,40.69897,-73.95702,BEDFORD AVENUE,FLUSHING AVENUE,,1.0,0,11.5,0.0,0.0,0.0,18.4,269.0,QUEENS,118,NB,40.71105682026166,-73.92024125965175
2020,11,16,9,15,QUEENS,40.768955,-73.82669,32 AVENUE,UNION STREET,,1.0,0,10.4,0.0,0.0,0.0,17.7,265.0,QUEENS,80,SB,40.76077657899791,-73.82670338230413
2020,11,16,9,15,QUEENS,40.768955,-73.82669,32 AVENUE,UNION STREET,,1.0,0,10.4,0.0,0.0,0.0,17.7,265.0,QUEENS,78,NB,40.76077657899791,-73.82670338230413
2020,11,16,9,45,QUEENS,40.72498,-73.794235,175 STREET,UNION TURNPIKE,,0.0,0,10.4,0.0,0.0,0.0,17.7,265.0,QUEENS,82,WB,40.73083839582185,-73.77540634108318
2020,11,16,9,45,QUEENS,40.72498,-73.794235,175 STREET,UNION TURNPIKE,,0.0,0,10.4,0.0,0.0,0.0,17.7,265.0,QUEENS,74,EB,40.73073544931891,-73.77535749349627
2020,11,16,9,45,QUEENS,40.72498,-73.794235,175 STREET,UNION TURNPIKE,,0.0,0,10.4,0.0,0.0,0.0,17.7,265.0,QUEENS,155,WB,40.717346161317856,-73.81927408034385
2020,11,16,9,45,QUEENS,40.72498,-73.794235,175 STREET,UNION TURNPIKE,,0.0,0,10.4,0.0,0.0,0.0,17.7,265.0,QUEENS,110,EB,40.71716967120904,-73.81919344761168
2020,11,17,15,30,BROOKLYN,40.639576,-73.998146,10 AVENUE,48 STREET,,0.0,0,7.3,0.0,0.0,0.0,5.7,288.0,QUEENS,42,SB,40.75130466847759,-73.91516814483198
2020,11,17,15,30,BROOKLYN,40.639576,-73.998146,10 AVENUE,48 STREET,,0.0,0,7.3,0.0,0.0,0.0,5.7,288.0,QUEENS,79,NB,40.75130466847759,-73.91516814483198
2020,11,17,16,0,BROOKLYN,40.63885,-73.99695,FORT HAMILTON PARKWAY,48 STREET,,1.0,0,8.2,0.0,0.0,7.0,5.8,300.0,QUEENS,61,SB,40.75130466847759,-73.91516814483198
2020,11,17,16,0,BROOKLYN,40.63885,-73.99695,FORT HAMILTON PARKWAY,48 STREET,,1.0,0,8.2,0.0,0.0,7.0,5.8,300.0,QUEENS,78,NB,40.75130466847759,-73.91516814483198
2020,11,17,16,45,BROOKLYN,40.629986,-73.99737,13 AVENUE,58 STREET,,0.0,0,8.2,0.0,0.0,7.0,5.8,300.0,QUEENS,40,SB,40.75298876073282,-73.9030822831987
2020,11,17,20,45,,40.742874,-73.933945,VANDAM STREET,47 AVENUE,,0.0,0,7.3,0.3,0.3,48.0,20.5,304.0,QUEENS,0,EB,40.75108460121463,-73.78977772986958
2020,11,17,20,45,,40.742874,-73.933945,VANDAM STREET,47 AVENUE,,0.0,0,7.3,0.3,0.3,48.0,20.5,304.0,QUEENS,1,WB,40.75108460121463,-73.78977772986958
2020,11,17,10,30,QUEENS,40.75869,-73.9115,47 STREET,31 AVENUE,,0.0,0,4.4,0.0,0.0,0.0,8.6,248.0,QUEENS,35,EB,40.75976405585519,-73.8809808476846
2020,11,17,10,30,QUEENS,40.75869,-73.9115,47 STREET,31 AVENUE,,0.0,0,4.4,0.0,0.0,0.0,8.6,248.0,QUEENS,31,WB,40.75976405585519,-73.8809808476846
2020,11,17,11,45,QUEENS,40.742912,-73.916504,QUEENS BOULEVARD,ROOSEVELT AVENUE,,0.0,0,4.3,0.0,0.0,0.0,6.9,242.0,QUEENS,48,WB,40.76285414551059,-73.81751747374348
2020,11,17,11,45,QUEENS,40.742912,-73.916504,QUEENS BOULEVARD,ROOSEVELT AVENUE,,0.0,0,4.3,0.0,0.0,0.0,6.9,242.0,QUEENS,33,EB,40.76285414551059,-73.81751747374348
2020,11,17,6,15,,40.74539,-73.90559,WOODSIDE AVENUE,ROOSEVELT AVENUE,,0.0,0,6.0,0.0,0.0,1.0,10.8,266.0,QUEENS,21,WB,40.76285414551059,-73.81751747374348
2020,11,17,6,15,,40.74539,-73.90559,WOODSIDE AVENUE,ROOSEVELT AVENUE,,0.0,0,6.0,0.0,0.0,1.0,10.8,266.0,QUEENS,8,EB,40.76285414551059,-73.81751747374348
2020,11,17,2,0,,,,HORACE HARDING EXPRESSWAY,JUNCTION BOULEVARD,,3.0,0,7.4,0.0,0.0,6.0,8.1,257.0,QUEENS,1,SB,40.7328108590199,-73.86386341555743
2020,11,17,2,0,,,,HORACE HARDING EXPRESSWAY,JUNCTION BOULEVARD,,3.0,0,7.4,0.0,0.0,6.0,8.1,257.0,QUEENS,7,NB,40.7328108590199,-73.86386341555743
2020,11,18,8,45,,40.688995,-73.78581,BREWER BOULEVARD,LINDEN BOULEVARD,,0.0,0,2.2,0.0,0.0,0.0,16.3,301.0,QUEENS,72,WB,40.69405496194271,-73.75365674193208
2020,11,18,8,45,,40.688995,-73.78581,BREWER BOULEVARD,LINDEN BOULEVARD,,0.0,0,2.2,0.0,0.0,0.0,16.3,301.0,QUEENS,115,EB,40.68348889246835,-73.80380689916718
2020,11,18,8,45,,40.688995,-73.78581,BREWER BOULEVARD,LINDEN BOULEVARD,,0.0,0,2.2,0.0,0.0,0.0,16.3,301.0,QUEENS,83,EB,40.69405496194271,-73.75365674193208
2020,11,18,8,45,,40.688995,-73.78581,BREWER BOULEVARD,LINDEN BOULEVARD,,0.0,0,2.2,0.0,0.0,0.0,16.3,301.0,QUEENS,144,WB,40.68348889246835,-73.80380689916718
2020,11,18,10,45,,40.736496,-73.909225,LAUREL HILL BOULEVARD,58 STREET,,0.0,0,1.2,0.0,0.0,40.0,16.6,304.0,QUEENS,35,SB,40.75298876073282,-73.9030822831987
2020,11,18,19,0,QUEENS,40.757847,-73.91661,43 STREET,BROADWAY,,0.0,0,2.8,0.0,0.0,0.0,21.2,320.0,QUEENS,77,WB,40.75273971158239,-73.90566371918923
2020,11,18,19,0,QUEENS,40.757847,-73.91661,43 STREET,BROADWAY,,0.0,0,2.8,0.0,0.0,0.0,21.2,320.0,QUEENS,88,EB,40.75273971158239,-73.90566371918923
2020,11,18,19,15,BROOKLYN,40.69819,-73.96191,CLASSON AVENUE,FLUSHING AVENUE,,0.0,0,2.8,0.0,0.0,0.0,21.2,320.0,QUEENS,87,SB,40.71105682026166,-73.92024125965175
2020,11,18,19,15,BROOKLYN,40.69819,-73.96191,CLASSON AVENUE,FLUSHING AVENUE,,0.0,0,2.8,0.0,0.0,0.0,21.2,320.0,QUEENS,134,NB,40.71105682026166,-73.92024125965175
2020,11,18,19,30,QUEENS,40.759567,-73.83015,ROOSEVELT AVENUE,MAIN STREET,,1.0,0,2.8,0.0,0.0,0.0,21.2,320.0,QUEENS,46,NB,40.738641636080594,-73.82484543332296
2020,11,18,19,30,QUEENS,40.759567,-73.83015,ROOSEVELT AVENUE,MAIN STREET,,1.0,0,2.8,0.0,0.0,0.0,21.2,320.0,QUEENS,213,NB,40.71385762866776,-73.81653540820665
2020,11,18,19,30,QUEENS,40.759567,-73.83015,ROOSEVELT AVENUE,MAIN STREET,,1.0,0,2.8,0.0,0.0,0.0,21.2,320.0,QUEENS,186,SB,40.71388401155769,-73.81667531473347
2020,11,18,19,30,QUEENS,40.759567,-73.83015,ROOSEVELT AVENUE,MAIN STREET,,1.0,0,2.8,0.0,0.0,0.0,21.2,320.0,QUEENS,64,SB,40.73862664406257,-73.82497321674529
2020,11,18,12,0,BROOKLYN,40.652855,-73.945915,EAST 34 STREET,LINDEN BOULEVARD,,1.0,0,1.3,0.0,0.0,0.0,19.9,319.0,QUEENS,113,WB,40.68348889246835,-73.80380689916718
2020,11,18,12,0,BROOKLYN,40.652855,-73.945915,EAST 34 STREET,LINDEN BOULEVARD,,1.0,0,1.3,0.0,0.0,0.0,19.9,319.0,QUEENS,79,WB,40.69405496194271,-73.75365674193208
2020,11,18,12,0,BROOKLYN,40.652855,-73.945915,EAST 34 STREET,LINDEN BOULEVARD,,1.0,0,1.3,0.0,0.0,0.0,19.9,319.0,QUEENS,95,EB,40.68348889246835,-73.80380689916718
2020,11,18,12,0,BROOKLYN,40.652855,-73.945915,EAST 34 STREET,LINDEN BOULEVARD,,1.0,0,1.3,0.0,0.0,0.0,19.9,319.0,QUEENS,80,EB,40.69405496194271,-73.75365674193208
2020,11,19,7,0,QUEENS,40.74484,-73.85225,111 STREET,51 AVENUE,,0.0,0,-0.9,0.0,0.0,0.0,3.6,233.0,QUEENS,14,EB,40.73971537385761,-73.8730817000112
2020,11,19,14,0,QUEENS,40.717674,-73.81713,UNION TURNPIKE,MAIN STREET,,0.0,0,0.6,0.0,0.0,0.0,9.8,208.0,QUEENS,104,SB,40.73862664406257,-73.82497321674529
2020,11,19,14,0,QUEENS,40.717674,-73.81713,UNION TURNPIKE,MAIN STREET,,0.0,0,0.6,0.0,0.0,0.0,9.8,208.0,QUEENS,60,NB,40.738641636080594,-73.82484543332296
2020,11,19,14,0,QUEENS,40.717674,-73.81713,UNION TURNPIKE,MAIN STREET,,0.0,0,0.6,0.0,0.0,0.0,9.8,208.0,QUEENS,249,NB,40.71385762866776,-73.81653540820665
2020,11,19,14,0,QUEENS,40.717674,-73.81713,UNION TURNPIKE,MAIN STREET,,0.0,0,0.6,0.0,0.0,0.0,9.8,208.0,QUEENS,212,SB,40.71388401155769,-73.81667531473347
2020,11,19,14,45,BROOKLYN,40.70152,-73.94323,DEBEVOISE STREET,BROADWAY,,0.0,0,0.6,0.0,0.0,0.0,9.8,208.0,QUEENS,88,EB,40.75273971158239,-73.90566371918923
2020,11,19,14,45,BROOKLYN,40.70152,-73.94323,DEBEVOISE STREET,BROADWAY,,0.0,0,0.6,0.0,0.0,0.0,9.8,208.0,QUEENS,111,WB,40.75273971158239,-73.90566371918923
2020,11,19,9,0,,40.673588,-73.73351,BROOKVILLE BOULEVARD,MERRICK BOULEVARD,,1.0,0,-1.1,0.0,0.0,0.0,7.1,229.0,QUEENS,128,SB,40.69411509369031,-73.78126093902672
2020,11,19,9,0,,40.673588,-73.73351,BROOKVILLE BOULEVARD,MERRICK BOULEVARD,,1.0,0,-1.1,0.0,0.0,0.0,7.1,229.0,QUEENS,110,NB,40.69420708849547,-73.7811543782143
2020,11,19,9,0,,40.673588,-73.73351,BROOKVILLE BOULEVARD,MERRICK BOULEVARD,,1.0,0,-1.1,0.0,0.0,0.0,7.1,229.0,QUEENS,161,EB,40.67913825994235,-73.76065613273235
2020,11,19,9,0,,40.673588,-73.73351,BROOKVILLE BOULEVARD,MERRICK BOULEVARD,,1.0,0,-1.1,0.0,0.0,0.0,7.1,229.0,QUEENS,162,WB,40.67928145468608,-73.76066279429308
2020,11,19,12,0,QUEENS,40.726685,-73.82183,72 AVENUE,MAIN STREET,,0.0,0,-1.1,0.0,0.0,0.0,9.2,231.0,QUEENS,74,SB,40.73862664406257,-73.82497321674529
2020,11,19,12,0,QUEENS,40.726685,-73.82183,72 AVENUE,MAIN STREET,,0.0,0,-1.1,0.0,0.0,0.0,9.2,231.0,QUEENS,202,NB,40.71385762866776,-73.81653540820665
2020,11,19,12,0,QUEENS,40.726685,-73.82183,72 AVENUE,MAIN STREET,,0.0,0,-1.1,0.0,0.0,0.0,9.2,231.0,QUEENS,197,SB,40.71388401155769,-73.81667531473347
2020,11,19,12,0,QUEENS,40.726685,-73.82183,72 AVENUE,MAIN STREET,,0.0,0,-1.1,0.0,0.0,0.0,9.2,231.0,QUEENS,69,NB,40.738641636080594,-73.82484543332296
2020,11,19,16,45,QUEENS,40.75691,-73.76768,BELL BOULEVARD,47 AVENUE,,0.0,0,4.7,0.0,0.0,0.0,14.7,205.0,QUEENS,4,EB,40.75108460121463,-73.78977772986958
2020,11,19,16,45,QUEENS,40.75691,-73.76768,BELL BOULEVARD,47 AVENUE,,0.0,0,4.7,0.0,0.0,0.0,14.7,205.0,QUEENS,12,WB,40.75108460121463,-73.78977772986958
2020,11,19,13,15,QUEENS,40.731777,-73.77011,UNION TURNPIKE,FRANCIS LEWIS BOULEVARD,,0.0,0,-0.9,0.0,0.0,0.0,8.4,220.0,QUEENS,100,SB,40.72237759277076,-73.76077604002404
2020,11,19,13,15,QUEENS,40.731777,-73.77011,UNION TURNPIKE,FRANCIS LEWIS BOULEVARD,,0.0,0,-0.9,0.0,0.0,0.0,8.4,220.0,QUEENS,100,NB,40.72244101918724,-73.76066042760651
2020,11,19,13,15,QUEENS,40.731777,-73.77011,UNION TURNPIKE,FRANCIS LEWIS BOULEVARD,,0.0,0,-0.9,0.0,0.0,0.0,8.4,220.0,QUEENS,83,NB,40.69926100102881,-73.74754312735176
2020,11,19,13,15,QUEENS,40.731777,-73.77011,UNION TURNPIKE,FRANCIS LEWIS BOULEVARD,,0.0,0,-0.9,0.0,0.0,0.0,8.4,220.0,QUEENS,99,SB,40.69920986518975,-73.74764457033359
2020,11,19,6,30,QUEENS,40.741478,-73.92189,43 STREET,47 AVENUE,,1.0,0,-1.2,0.0,0.0,0.0,1.5,256.0,QUEENS,1,EB,40.75108460121463,-73.78977772986958
2020,11,19,6,30,QUEENS,40.741478,-73.92189,43 STREET,47 AVENUE,,1.0,0,-1.2,0.0,0.0,0.0,1.5,256.0,QUEENS,0,WB,40.75108460121463,-73.78977772986958
2020,11,19,10,45,,,,HORACE HARDING EXPRESSWAY,MARATHON PARKWAY,,0.0,0,-1.1,0.0,0.0,0.0,7.6,225.0,QUEENS,39,SB,40.76503332513959,-73.73553047748223
2020,11,19,10,45,,,,HORACE HARDING EXPRESSWAY,MARATHON PARKWAY,,0.0,0,-1.1,0.0,0.0,0.0,7.6,225.0,QUEENS,14,SB,40.75777202993129,-73.73020715643425
2020,11,19,10,45,,,,HORACE HARDING EXPRESSWAY,MARATHON PARKWAY,,0.0,0,-1.1,0.0,0.0,0.0,7.6,225.0,QUEENS,36,NB,40.75777202993129,-73.73020715643425
2020,11,19,10,45,,,,HORACE HARDING EXPRESSWAY,MARATHON PARKWAY,,0.0,0,-1.1,0.0,0.0,0.0,7.6,225.0,QUEENS,24,NB,40.76503332513959,-73.73553047748223
2020,11,20,0,0,BROOKLYN,40.68452,-73.913315,MACDONOUGH STREET,BROADWAY,,1.0,0,7.4,0.0,0.0,0.0,17.3,211.0,QUEENS,21,WB,40.75273971158239,-73.90566371918923
2020,11,20,0,0,BROOKLYN,40.68452,-73.913315,MACDONOUGH STREET,BROADWAY,,1.0,0,7.4,0.0,0.0,0.0,17.3,211.0,QUEENS,47,EB,40.75273971158239,-73.90566371918923
2020,11,20,11,30,BROOKLYN,40.715305,-73.96044,BEDFORD AVENUE,METROPOLITAN AVENUE,,0.0,0,6.8,0.0,0.0,0.0,14.8,227.0,QUEENS,176,WB,40.71144458872882,-73.85714261747643
