Y,M,D,HH,MM,BOROUGH_x,LATITUDE,LONGITUDE,STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover_low (%),windspeed_10m (km/h),winddirection_10m (°),BOROUGH_y,VOL,DIRECTION
2019,11,3,0,30,BRONX,40.844368,-73.88902,EAST TREMONT AVENUE,PROSPECT AVENUE,,0,0,10.5,0.0,0.0,39.0,3.6,180.0,BRONX,6,NB
2019,11,3,0,0,MANHATTAN,40.717724,-73.98579,WILLIAMSBURG BRIDGE,CLINTON STREET,,0,0,10.5,0.0,0.0,39.0,3.6,180.0,MANHATTAN,284,WB
2019,11,3,7,30,,40.80293,-73.96759,BROADWAY,,,0,0,6.5,0.0,0.0,0.0,10.5,266.0,BRONX,48,NB
2019,11,3,16,15,,40.791496,-73.97224,AMSTERDAM AVENUE,,,0,0,10.8,0.0,0.0,3.0,12.8,286.0,MANHATTAN,0,NB
2019,11,3,16,15,MANHATTAN,40.80765,-73.939255,MADISON AVENUE,EAST 128 STREET,,0,0,10.8,0.0,0.0,3.0,12.8,286.0,MANHATTAN,0,NB
2019,11,3,18,30,BROOKLYN,40.680016,-73.87743,ATLANTIC AVENUE,LOGAN STREET,,0,0,11.7,0.0,0.0,90.0,13.9,287.0,BROOKLYN,372,WB
2019,11,3,18,0,,40.7878,-73.94953,LEXINGTON AVENUE,,,0,0,11.7,0.0,0.0,90.0,13.9,287.0,MANHATTAN,0,SB
2019,11,3,18,30,MANHATTAN,40.755356,-73.977425,MADISON AVENUE,EAST 46 STREET,,0,0,11.7,0.0,0.0,90.0,13.9,287.0,MANHATTAN,0,NB
2019,11,3,17,15,BRONX,40.87144,-73.867165,WHITE PLAINS ROAD,BURKE AVENUE,,0,0,11.4,0.0,0.0,50.0,13.7,288.0,BRONX,94,SB
2019,11,3,17,30,,40.802753,-73.93358,2 AVENUE,,,0,0,11.4,0.0,0.0,50.0,13.7,288.0,MANHATTAN,0,SB
2019,11,3,17,30,MANHATTAN,40.763588,-73.97142,MADISON AVENUE,EAST 59 STREET,,0,0,11.4,0.0,0.0,50.0,13.7,288.0,MANHATTAN,0,NB
2019,11,3,1,15,MANHATTAN,40.74544,-73.9754,2 AVENUE,EAST 35 STREET,,0,0,9.8,0.0,0.0,31.0,3.2,243.0,MANHATTAN,0,SB
2019,11,3,1,45,,40.852726,-73.93443,BROADWAY,,,0,0,9.8,0.0,0.0,31.0,3.2,243.0,BRONX,57,NB
2019,11,3,1,0,BRONX,0.0,0.0,EAST 161 STREET,MELROSE AVENUE,,0,0,9.8,0.0,0.0,31.0,3.2,243.0,BRONX,42,EB
2019,11,3,2,45,MANHATTAN,40.74135,-73.981316,3 AVENUE,EAST 27 STREET,,2,0,9.1,0.0,0.0,23.0,6.8,273.0,MANHATTAN,0,NB
2019,11,3,4,0,,40.88471,-73.83131,BOSTON ROAD,,,0,0,7.6,0.0,0.0,5.0,11.8,282.0,BRONX,7,WB
2019,11,3,12,30,,40.870987,-73.84726,EAST GUN HILL ROAD,FISH AVENUE,,0,0,4.8,0.0,0.0,0.0,11.2,270.0,BRONX,94,EB
2019,11,3,12,0,MANHATTAN,40.78389,-73.950294,3 AVENUE,EAST 94 STREET,,1,0,4.8,0.0,0.0,0.0,11.2,270.0,MANHATTAN,0,NB
2019,11,3,12,30,MANHATTAN,40.848938,-73.93708,BROADWAY,WEST 179 STREET,,1,0,4.8,0.0,0.0,0.0,11.2,270.0,BRONX,104,SB
2019,11,3,12,15,,40.689358,-73.9821,FULTON STREET,,,0,0,4.8,0.0,0.0,0.0,11.2,270.0,BROOKLYN,68,EB
2019,11,3,14,45,BROOKLYN,40.669052,-73.993034,3 AVENUE,13 STREET,,0,0,7.8,0.0,0.0,0.0,12.0,279.0,MANHATTAN,0,NB
2019,11,3,19,45,MANHATTAN,40.73381,-73.98072,1 AVENUE,EAST 18 STREET,,0,0,11.9,0.0,0.0,60.0,14.4,283.0,MANHATTAN,0,NB
2019,11,3,13,0,BRONX,40.895374,-73.86356,WEBSTER AVENUE,EAST 233 STREET,,0,0,6.0,0.0,0.0,0.0,10.8,272.0,BRONX,151,NB
2019,11,3,13,30,MANHATTAN,40.77656,-73.95271,2 AVENUE,EAST 84 STREET,,0,0,6.0,0.0,0.0,0.0,10.8,272.0,MANHATTAN,0,SB
2019,11,3,15,0,,40.634842,-74.13424,PARK AVENUE,ANDERSON AVENUE,,0,0,10.0,0.0,0.0,0.0,12.7,285.0,MANHATTAN,0,NB
2019,11,3,15,45,MANHATTAN,40.78655,-73.95466,MADISON AVENUE,EAST 95 STREET,,0,0,10.0,0.0,0.0,0.0,12.7,285.0,MANHATTAN,0,NB
2019,11,3,15,0,,40.88709,-73.87803,JEROME AVENUE,,,0,0,10.0,0.0,0.0,0.0,12.7,285.0,BRONX,97,NB
2019,11,3,15,30,,40.87296,-73.87495,WEBSTER AVENUE,,,0,0,10.0,0.0,0.0,0.0,12.7,285.0,BRONX,188,NB
2019,11,3,5,45,BRONX,40.820515,-73.930695,EXTERIOR STREET,EAST 150 STREET,,0,0,6.8,0.0,0.0,0.0,11.4,281.0,BRONX,357,NB
2019,11,3,5,15,,,,MOSHOLU PARKWAY,BRONX RIVER PARKWAY,,1,0,6.8,0.0,0.0,0.0,11.4,281.0,BRONX,12,NB
2019,11,3,20,45,MANHATTAN,40.74608,-73.974945,2 AVENUE,EAST 36 STREET,,1,0,12.0,0.0,0.0,57.0,14.7,281.0,MANHATTAN,0,SB
2019,11,3,20,45,BROOKLYN,40.642174,-74.02064,3 AVENUE,60 STREET,,0,0,12.0,0.0,0.0,57.0,14.7,281.0,MANHATTAN,0,NB
2019,11,3,20,0,MANHATTAN,40.718025,-74.00305,BROADWAY,WHITE STREET,,0,0,12.0,0.0,0.0,57.0,14.7,281.0,BRONX,48,SB
2019,11,3,20,0,BROOKLYN,40.675632,-73.89878,ATLANTIC AVENUE,GEORGIA AVENUE,,0,0,12.0,0.0,0.0,57.0,14.7,281.0,BROOKLYN,271,WB
2019,11,4,12,30,,,,BROOKLYN BRIDGE,,,0,0,3.9,0.0,0.0,0.0,1.8,180.0,MANHATTAN,859,NB
2019,11,4,12,15,BRONX,40.876495,-73.88321,MOSHOLU PARKWAY,VANCORTLANDT AVENUE EAST,,0,0,3.9,0.0,0.0,0.0,1.8,180.0,BRONX,168,SB
2019,11,4,12,0,,,,ATLANTIC AVENUE,VANWYCK EXPRESSWAY,,0,0,3.9,0.0,0.0,0.0,1.8,180.0,BROOKLYN,248,WB
2019,11,4,12,15,,40.690357,-73.84109,ATLANTIC AVENUE,,,0,0,3.9,0.0,0.0,0.0,1.8,180.0,BROOKLYN,242,WB
2019,11,4,13,0,MANHATTAN,40.72179,-73.99986,BROADWAY,BROOME STREET,,0,0,4.9,0.0,0.0,0.0,3.3,167.0,BRONX,148,NB
2019,11,4,13,45,BRONX,40.808205,-73.907845,SOUTHERN BOULEVARD,SAINT MARYS STREET,,0,0,4.9,0.0,0.0,0.0,3.3,167.0,BRONX,154,SB
2019,11,4,13,0,,40.878746,-73.84241,EAST 222 STREET,WICKHAM AVENUE,,0,0,4.9,0.0,0.0,0.0,3.3,167.0,BRONX,93,WB
2019,11,4,13,0,BRONX,40.811226,-73.8924,RANDALL AVENUE,CRAVEN STREET,,0,0,4.9,0.0,0.0,0.0,3.3,167.0,BRONX,395,NB
2019,11,4,0,30,,40.79166,-73.96469,CENTRAL PARK WEST,,,0,0,9.6,0.0,0.0,1.0,10.1,268.0,MANHATTAN,0,NB
2019,11,4,0,45,,40.647114,-73.94338,BROOKLYN AVENUE,,,2,0,9.6,0.0,0.0,1.0,10.1,268.0,BROOKLYN,36,SB
2019,11,4,8,30,BROOKLYN,40.683037,-73.96478,FULTON STREET,WASHINGTON AVENUE,,0,0,5.5,0.0,0.0,0.0,3.5,294.0,BROOKLYN,72,WB
2019,11,4,8,15,,40.860577,-73.90255,JEROME AVENUE,,,0,0,5.5,0.0,0.0,0.0,3.5,294.0,BRONX,190,SB
2019,11,4,19,30,,40.82137,-73.90491,EAST 161 STREET,,,0,0,13.1,0.0,0.0,0.0,14.1,177.0,BRONX,91,WB
2019,11,4,19,30,BROOKLYN,40.677773,-73.93587,ATLANTIC AVENUE,TROY AVENUE,,0,0,13.1,0.0,0.0,0.0,14.1,177.0,BROOKLYN,303,WB
2019,11,4,19,15,BRONX,40.885216,-73.87937,JEROME AVENUE,EAST 213 STREET,,0,0,13.1,0.0,0.0,0.0,14.1,177.0,BRONX,84,NB
2019,11,4,19,15,BRONX,40.848637,-73.91169,JEROME AVENUE,EAST 176 STREET,,0,0,13.1,0.0,0.0,0.0,14.1,177.0,BRONX,84,NB
2019,11,4,15,0,BRONX,40.84193,-73.88582,SOUTHERN BOULEVARD,ELSMERE PLACE,,0,0,10.6,0.0,0.0,0.0,7.9,177.0,BRONX,141,NB
2019,11,4,15,45,BRONX,40.904503,-73.896416,BROADWAY,MOSHOLU AVENUE,,0,0,10.6,0.0,0.0,0.0,7.9,177.0,BRONX,41,SB
2019,11,4,15,0,MANHATTAN,40.71576,-74.00498,BROADWAY,THOMAS STREET,,0,0,10.6,0.0,0.0,0.0,7.9,177.0,BRONX,53,SB
2019,11,4,6,30,,40.8739,-73.85552,EAST GUN HILL ROAD,,,1,0,6.1,0.0,0.0,0.0,5.7,288.0,BRONX,59,EB
2019,11,4,18,0,,40.75291,-73.90608,BROADWAY,,,0,0,12.7,0.0,0.0,0.0,13.0,180.0,BRONX,194,NB
2019,11,4,1,45,MANHATTAN,40.86769,-73.92122,BROADWAY,WEST 207 STREET,,0,0,9.2,0.0,0.0,1.0,10.4,284.0,BRONX,18,NB
2019,11,4,14,0,BROOKLYN,40.707592,-73.95555,BROADWAY,KEAP STREET,,1,0,7.4,0.0,0.0,0.0,5.2,155.0,BRONX,121,NB
2019,11,4,7,0,,,,BOSTON ROAD,PELHAM PARKWAY,,0,0,5.7,0.0,0.0,0.0,5.4,290.0,BRONX,174,WB
2019,11,4,7,30,,40.895195,-73.88012,JEROME AVENUE,EAST 233 STREET,,0,0,5.7,0.0,0.0,0.0,5.4,290.0,BRONX,73,NB
2019,11,4,7,15,BRONX,40.885952,-73.8279,CONNER STREET,BOSTON ROAD,,0,0,5.7,0.0,0.0,0.0,5.4,290.0,BRONX,169,NB
2019,11,4,16,0,,40.70468,-74.01414,BROADWAY,,,0,0,11.6,0.0,0.0,0.0,10.1,186.0,BRONX,173,NB
2019,11,4,16,30,MANHATTAN,40.7491,-73.984085,5 AVENUE,WEST 35 STREET,,0,0,11.6,0.0,0.0,0.0,10.1,186.0,MANHATTAN,250,SB
2019,11,4,21,30,,40.73675,-73.87767,BROADWAY,,,1,0,13.0,0.0,0.0,0.0,12.9,162.0,BRONX,92,NB
2019,11,4,20,30,QUEENS,40.74872,-73.87371,ROOSEVELT AVENUE,93 STREET,,0,0,13.2,0.0,0.0,0.0,14.5,173.0,QUEENS,122,EB
2019,11,5,18,0,MANHATTAN,40.71041,-74.009476,BROADWAY,DEY STREET,,0,0,15.4,0.0,0.0,12.0,11.7,227.0,BRONX,55,SB
2019,11,5,18,15,,40.877068,-73.906105,BROADWAY,WEST 230 STREET,,0,0,15.4,0.0,0.0,12.0,11.7,227.0,BRONX,174,NB
2019,11,5,12,45,BRONX,,,EXTERIOR STREET,EAST 150 STREET,,0,0,9.3,0.1,0.1,100.0,5.1,184.0,BRONX,667,NB
2019,11,5,12,15,,40.87028,-73.878395,WEBSTER AVENUE,,,0,0,9.3,0.1,0.1,100.0,5.1,184.0,BRONX,128,NB
2019,11,5,12,0,BRONX,,,SOUTHERN BOULEVARD,EAST FORDHAM ROAD,,0,0,9.3,0.1,0.1,100.0,5.1,184.0,BRONX,151,SB
2019,11,5,22,45,,40.878643,-73.871605,WEBSTER AVENUE,,,0,0,14.0,0.0,0.0,0.0,7.4,241.0,BRONX,83,SB
2019,11,5,22,30,,40.781387,-73.95213,3 AVENUE,,,1,0,14.0,0.0,0.0,0.0,7.4,241.0,MANHATTAN,114,SB
2019,11,5,22,30,BROOKLYN,40.614594,-74.0228,7 AVENUE,92 STREET,,0,0,14.0,0.0,0.0,0.0,7.4,241.0,MANHATTAN,328,SB
2019,11,5,2,45,,40.680214,-73.94628,FULTON STREET,,,0,0,11.5,0.0,0.0,0.0,9.8,186.0,BROOKLYN,24,WB
2019,11,5,14,15,BROOKLYN,40.680473,-73.9614,ATLANTIC AVENUE,GRAND AVENUE,,0,0,11.4,0.0,0.0,72.0,3.9,158.0,BROOKLYN,217,WB
2019,11,5,11,45,BROOKLYN,40.607243,-73.98726,STILLWELL AVENUE,AVENUE P,,0,0,8.7,0.0,0.0,95.0,4.9,197.0,BRONX,25,SB
2019,11,5,16,45,,40.820965,-73.939575,7 AVENUE,,,0,0,14.5,0.0,0.0,21.0,6.8,205.0,MANHATTAN,304,SB
2019,11,5,16,30,BRONX,40.898563,-73.85866,BRONX BOULEVARD,EAST 237 STREET,,0,0,14.5,0.0,0.0,21.0,6.8,205.0,BRONX,91,NB
2019,11,5,16,15,BROOKLYN,40.67903,-73.9246,FULTON STREET,BUFFALO AVENUE,,0,0,14.5,0.0,0.0,21.0,6.8,205.0,BROOKLYN,66,EB
2019,11,5,17,15,BRONX,40.88065,-73.86494,WHITE PLAINS ROAD,EAST 215 STREET,,1,0,15.1,0.0,0.0,31.0,10.1,215.0,BRONX,74,NB
2019,11,5,17,15,MANHATTAN,40.822643,-73.953224,BROADWAY,WEST 139 STREET,,0,0,15.1,0.0,0.0,31.0,10.1,215.0,BRONX,184,SB
2019,11,5,17,45,MANHATTAN,40.83406,-73.944885,BROADWAY,WEST 157 STREET,,1,0,15.1,0.0,0.0,31.0,10.1,215.0,BRONX,43,SB
2019,11,5,17,45,BROOKLYN,40.664227,-73.94547,BROOKLYN AVENUE,EMPIRE BOULEVARD,,1,0,15.1,0.0,0.0,31.0,10.1,215.0,BROOKLYN,69,SB
2019,11,5,6,0,BRONX,40.858673,-73.899216,GRAND CONCOURSE,FIELD PLACE,,0,0,10.2,0.0,0.0,0.0,8.5,208.0,BRONX,32,SB
2019,11,5,9,0,MANHATTAN,40.848938,-73.93708,BROADWAY,WEST 179 STREET,,0,0,9.0,0.0,0.0,42.0,7.1,195.0,BRONX,102,SB
2019,11,5,10,30,BRONX,40.887386,-73.85394,BRONXWOOD AVENUE,EAST 227 STREET,,0,0,8.5,0.0,0.0,68.0,6.3,211.0,BRONX,39,NB
2019,11,5,10,30,,40.677917,-73.93861,ATLANTIC AVENUE,,,0,0,8.5,0.0,0.0,68.0,6.3,211.0,BROOKLYN,324,WB
2019,11,5,10,0,,40.87229,-73.91269,BROADWAY,,,0,0,8.5,0.0,0.0,68.0,6.3,211.0,BRONX,79,SB
2019,11,5,21,15,BRONX,40.867554,-73.84065,EAST GUN HILL ROAD,MICKLE AVENUE,,0,0,15.1,0.0,0.0,0.0,8.0,260.0,BRONX,55,EB
2019,11,5,21,15,MANHATTAN,40.745724,-73.97813,3 AVENUE,EAST 34 STREET,,0,0,15.1,0.0,0.0,0.0,8.0,260.0,MANHATTAN,106,SB
2019,11,5,3,0,BRONX,40.846863,-73.90142,WEBSTER AVENUE,EAST 176 STREET,,0,0,11.0,0.0,0.0,0.0,9.0,196.0,BRONX,19,NB
2019,11,5,3,45,,40.877068,-73.906105,BROADWAY,WEST 230 STREET,,1,0,11.0,0.0,0.0,0.0,9.0,196.0,BRONX,15,NB
2019,11,6,11,45,QUEENS,40.69532,-73.82285,ATLANTIC AVENUE,125 STREET,,0,0,6.2,0.0,0.0,0.0,7.2,273.0,BROOKLYN,267,WB
2019,11,6,14,45,BRONX,40.81751,-73.85921,RANDALL AVENUE,UNDERHILL AVENUE,,0,0,8.8,0.0,0.0,0.0,10.8,268.0,BRONX,869,SB
2019,11,6,14,0,MANHATTAN,40.72543,-73.99678,BROADWAY,EAST HOUSTON STREET,,1,0,8.8,0.0,0.0,0.0,10.8,268.0,BRONX,53,SB
2019,11,6,14,45,QUEENS,40.750717,-73.85877,ROOSEVELT AVENUE,108 STREET,,1,0,8.8,0.0,0.0,0.0,10.8,268.0,QUEENS,141,EB
2019,11,6,16,30,BRONX,40.84151,-73.86177,EAST TREMONT AVENUE,DOGWOOD DRIVE,,0,0,11.5,0.0,0.0,4.0,12.0,286.0,BRONX,21,SB
2019,11,6,16,30,,40.8166,-73.942764,7 AVENUE,,,0,0,11.5,0.0,0.0,4.0,12.0,286.0,MANHATTAN,294,SB
2019,11,6,16,0,BRONX,40.866154,-73.86155,BOSTON ROAD,BRONXWOOD AVENUE,,0,0,11.5,0.0,0.0,4.0,12.0,286.0,BRONX,150,EB
2019,11,6,18,15,BROOKLYN,40.68777,-73.98701,ATLANTIC AVENUE,HOYT STREET,,0,0,12.1,0.0,0.0,0.0,11.8,282.0,BROOKLYN,307,WB
2019,11,6,18,45,BROOKLYN,40.696735,-73.93481,BROADWAY,STUYVESANT AVENUE,,0,0,12.1,0.0,0.0,0.0,11.8,282.0,BRONX,141,SB
2019,11,6,18,15,BRONX,40.811787,-73.90465,SOUTHERN BOULEVARD,PROSPECT AVENUE,,0,0,12.1,0.0,0.0,0.0,11.8,282.0,BRONX,104,NB
2019,11,6,18,45,,40.886635,-73.88746,MOSHOLU PARKWAY,,,0,0,12.1,0.0,0.0,0.0,11.8,282.0,BRONX,193,SB
2019,11,6,18,15,BRONX,40.825424,-73.923485,GRAND CONCOURSE,EAST 158 STREET,,0,0,12.1,0.0,0.0,0.0,11.8,282.0,BRONX,131,SB
2019,11,6,18,30,,40.683758,-73.8643,ATLANTIC AVENUE,75 STREET,,0,0,12.1,0.0,0.0,0.0,11.8,282.0,BROOKLYN,281,WB
2019,11,6,18,45,,40.68175,-73.96748,ATLANTIC AVENUE,,,0,0,12.1,0.0,0.0,0.0,11.8,282.0,BROOKLYN,306,WB
2019,11,6,9,15,,40.86558,-73.89888,JEROME AVENUE,,,2,0,8.4,0.0,0.0,0.0,9.3,283.0,BRONX,63,NB
2019,11,6,9,45,BROOKLYN,40.678978,-73.98501,3 AVENUE,SACKETT STREET,,0,0,8.4,0.0,0.0,0.0,9.3,283.0,MANHATTAN,154,SB
2019,11,6,7,30,,40.879215,-73.885284,JEROME AVENUE,,,0,0,9.4,0.0,0.0,0.0,9.1,277.0,BRONX,78,NB
2019,11,6,7,0,,40.73579,-73.98537,3 AVENUE,,,1,0,9.4,0.0,0.0,0.0,9.1,277.0,MANHATTAN,86,SB
2019,11,6,8,15,QUEENS,40.748993,-73.89687,BROADWAY,69 STREET,,0,0,9.0,0.0,0.0,0.0,9.2,281.0,BRONX,47,SB
2019,11,6,8,15,BRONX,40.898563,-73.85866,BRONX BOULEVARD,EAST 237 STREET,,0,0,9.0,0.0,0.0,0.0,9.2,281.0,BRONX,111,NB
2019,11,6,8,15,BROOKLYN,40.67677,-73.88949,ATLANTIC AVENUE,SCHENCK AVENUE,,0,0,9.0,0.0,0.0,0.0,9.2,281.0,BROOKLYN,423,WB
2019,11,6,8,15,BRONX,40.839996,-73.86832,EAST TREMONT AVENUE,SAINT LAWRENCE AVENUE,,0,0,9.0,0.0,0.0,0.0,9.2,281.0,BRONX,119,EB
2019,11,6,20,15,BROOKLYN,40.677338,-73.927536,ATLANTIC AVENUE,ROCHESTER AVENUE,,0,0,12.7,0.0,0.0,0.0,9.4,272.0,BROOKLYN,281,WB
2019,11,6,20,30,,40.854168,-73.93371,BROADWAY,,,0,0,12.7,0.0,0.0,0.0,9.4,272.0,BRONX,27,SB
2019,11,6,3,0,,40.856045,-73.90079,GRAND CONCOURSE,,,1,0,11.4,0.0,0.0,0.0,10.3,295.0,BRONX,8,SB
2019,11,6,3,45,QUEENS,40.74377,-73.91383,ROOSEVELT AVENUE,51 STREET,,0,0,11.4,0.0,0.0,0.0,10.3,295.0,QUEENS,26,EB
2019,11,6,17,0,BROOKLYN,40.634865,-74.02639,3 AVENUE,OVINGTON AVENUE,,1,0,11.9,0.0,0.0,0.0,12.3,285.0,MANHATTAN,116,SB
2019,11,6,10,15,BRONX,40.847027,-73.89807,EAST TREMONT AVENUE,WASHINGTON AVENUE,,1,0,6.3,0.0,0.0,0.0,9.1,279.0,BRONX,88,EB
2019,11,6,10,45,,40.879864,-73.87596,EAST GUN HILL ROAD,,,0,0,6.3,0.0,0.0,0.0,9.1,279.0,BRONX,185,EB
2019,11,6,10,30,,40.80293,-73.96759,BROADWAY,,,0,0,6.3,0.0,0.0,0.0,9.1,279.0,BRONX,86,SB
2019,11,6,10,30,BRONX,40.820984,-73.891624,EAST 163 STREET,SOUTHERN BOULEVARD,,1,0,6.3,0.0,0.0,0.0,9.1,279.0,BRONX,66,EB
2019,11,6,5,0,,40.74006,-73.87864,BROADWAY,SAINT JAMES AVENUE,,0,0,10.4,0.0,0.0,11.0,7.6,273.0,BRONX,7,SB
2019,11,6,15,45,MANHATTAN,40.844677,-73.93886,BROADWAY,WEST 173 STREET,,0,0,10.8,0.0,0.0,0.0,13.1,286.0,BRONX,43,SB
2019,11,6,0,0,,40.79722,-73.96993,BROADWAY,,,0,0,12.5,0.0,0.0,0.0,11.2,249.0,BRONX,18,SB
2019,11,6,13,0,BROOKLYN,40.675632,-73.89878,ATLANTIC AVENUE,GEORGIA AVENUE,,0,0,7.0,0.0,0.0,0.0,8.5,258.0,BROOKLYN,232,WB
2019,11,6,13,0,BROOKLYN,40.579197,-73.98195,STILLWELL AVENUE,NEPTUNE AVENUE,,1,0,7.0,0.0,0.0,0.0,8.5,258.0,BRONX,39,SB
2019,11,6,12,15,BRONX,40.83611,-73.92238,JEROME AVENUE,EAST 167 STREET,,0,0,6.1,0.0,0.0,0.0,6.9,264.0,BRONX,80,NB
2019,11,7,14,15,,40.82499,-73.91662,EAST 161 STREET,PARK AVENUE,,1,0,10.3,0.0,0.0,0.0,12.0,224.0,BRONX,11,EB
2019,11,7,14,45,,40.881687,-73.90283,BROADWAY,,,0,0,10.3,0.0,0.0,0.0,12.0,224.0,BRONX,141,SB
2019,11,7,14,30,,40.676018,-73.89398,ATLANTIC AVENUE,,,0,0,10.3,0.0,0.0,0.0,12.0,224.0,BROOKLYN,244,WB
2019,11,7,14,45,,40.840645,-73.84205,EAST TREMONT AVENUE,WESTCHESTER AVENUE,,1,0,10.3,0.0,0.0,0.0,12.0,224.0,BRONX,21,SB
2019,11,7,14,45,BROOKLYN,40.677773,-73.93587,ATLANTIC AVENUE,TROY AVENUE,,0,0,10.3,0.0,0.0,0.0,12.0,224.0,BROOKLYN,257,WB
2019,11,7,11,45,,40.819477,-73.92689,GRAND CONCOURSE,,,0,0,8.2,0.0,0.0,0.0,12.0,201.0,BRONX,72,SB
2019,11,7,15,45,BRONX,,,SOUTHERN BOULEVARD,EAST FORDHAM ROAD,,3,0,11.4,0.0,0.0,0.0,12.4,216.0,BRONX,164,SB
2019,11,7,15,45,MANHATTAN,40.76422,-73.98099,7 AVENUE,WEST 55 STREET,,0,0,11.4,0.0,0.0,0.0,12.4,216.0,MANHATTAN,320,SB
2019,11,7,15,0,BRONX,40.841347,-73.9169,JEROME AVENUE,EAST 171 STREET,,0,0,11.4,0.0,0.0,0.0,12.4,216.0,BRONX,103,NB
2019,11,7,15,45,BRONX,40.83228,-73.90963,WEBSTER AVENUE,EAST 168 STREET,,0,0,11.4,0.0,0.0,0.0,12.4,216.0,BRONX,178,NB
2019,11,7,22,15,MANHATTAN,40.746616,-73.99382,7 AVENUE,WEST 27 STREET,,1,0,11.5,0.3,0.3,99.0,5.6,297.0,MANHATTAN,328,SB
2019,11,7,8,15,BROOKLYN,40.68532,-73.98071,ATLANTIC AVENUE,3 AVENUE,,0,0,7.1,0.0,0.0,0.0,10.5,207.0,BROOKLYN,431,WB
2019,11,7,8,45,,40.840225,-73.91769,JEROME AVENUE,,,1,0,7.1,0.0,0.0,0.0,10.5,207.0,BRONX,180,SB
2019,11,7,8,45,,,,STILLWELL AVENUE,PELHAM PARKWAY,,0,0,7.1,0.0,0.0,0.0,10.5,207.0,BRONX,66,NB
2019,11,7,18,30,MANHATTAN,40.76906,-73.961105,3 AVENUE,EAST 71 STREET,,0,0,12.7,0.0,0.0,0.0,12.0,221.0,MANHATTAN,122,SB
2019,11,7,18,45,BROOKLYN,40.596397,-73.98521,STILLWELL AVENUE,26 AVENUE,,1,0,12.7,0.0,0.0,0.0,12.0,221.0,BRONX,91,NB
2019,11,7,18,0,QUEENS,40.74624,-73.89723,ROOSEVELT AVENUE,68 STREET,,1,0,12.7,0.0,0.0,0.0,12.0,221.0,QUEENS,120,WB
2019,11,7,18,15,BRONX,40.878475,-73.83305,BAYCHESTER AVENUE,DARROW PLACE,,2,0,12.7,0.0,0.0,0.0,12.0,221.0,BRONX,127,SB
2019,11,7,18,30,BRONX,,,JEROME AVENUE,EAST BEDFORD PARK BOULEVARD,,0,0,12.7,0.0,0.0,0.0,12.0,221.0,BRONX,60,NB
2019,11,7,18,45,BRONX,40.87892,-73.90479,BROADWAY,WEST 231 STREET,,1,0,12.7,0.0,0.0,0.0,12.0,221.0,BRONX,142,SB
2019,11,7,18,15,BRONX,40.868565,-73.89657,JEROME AVENUE,WEST 195 STREET,,0,0,12.7,0.0,0.0,0.0,12.0,221.0,BRONX,68,NB
2019,11,7,18,0,BROOKLYN,40.678112,-73.90784,FULTON STREET,EASTERN PARKWAY,,1,0,12.7,0.0,0.0,0.0,12.0,221.0,BROOKLYN,90,WB
2019,11,7,12,45,,40.79465,-73.971794,BROADWAY,,,0,0,8.9,0.0,0.0,0.0,12.2,199.0,BRONX,122,NB
2019,11,7,12,30,,,,PELHAM PARKWAY,EASTCHESTER ROAD,,0,0,8.9,0.0,0.0,0.0,12.2,199.0,BRONX,239,EB
2019,11,7,12,45,,40.738552,-73.99969,7 AVENUE,,,0,0,8.9,0.0,0.0,0.0,12.2,199.0,MANHATTAN,238,SB
2019,11,7,9,15,BRONX,40.866066,-73.89438,GRAND CONCOURSE,EAST KINGSBRIDGE ROAD,,1,0,8.0,0.0,0.0,0.0,10.6,204.0,BRONX,212,SB
2019,11,7,13,45,BROOKLYN,40.657818,-74.004196,3 AVENUE,32 STREET,,0,0,9.4,0.0,0.0,0.0,13.8,221.0,MANHATTAN,142,SB
2019,11,7,13,30,,40.88437,-73.90105,BROADWAY,,,0,0,9.4,0.0,0.0,0.0,13.8,221.0,BRONX,154,NB
2019,11,7,13,0,BRONX,40.87831,-73.870155,EAST GUN HILL ROAD,BRONX RIVER PARKWAY,,0,0,9.4,0.0,0.0,0.0,13.8,221.0,BRONX,122,WB
2019,11,7,13,45,,40.8617,-73.89139,WEBSTER AVENUE,,,1,0,9.4,0.0,0.0,0.0,13.8,221.0,BRONX,119,NB
2019,11,7,13,45,BRONX,40.8504,-73.90697,EAST TREMONT AVENUE,CRESTON AVENUE,,1,0,9.4,0.0,0.0,0.0,13.8,221.0,BRONX,107,EB
2019,11,7,16,0,,,,SOUTHERN BOULEVARD,,,0,0,11.9,0.0,0.0,0.0,12.3,220.0,BRONX,104,NB
2019,11,7,21,30,BROOKLYN,40.677174,-73.924774,ATLANTIC AVENUE,BUFFALO AVENUE,,0,0,12.7,0.2,0.2,33.0,6.1,242.0,BROOKLYN,212,WB
2019,11,7,21,0,BROOKLYN,40.64721,-74.01531,3 AVENUE,51 STREET,,0,0,12.7,0.2,0.2,33.0,6.1,242.0,MANHATTAN,135,SB
2019,11,7,21,45,,40.830986,-73.91139,EAST 167 STREET,,,1,0,12.7,0.2,0.2,33.0,6.1,242.0,BRONX,38,WB
