COLLISION_ID,NUM_ACCIDENTS_BOROUGH,NUM_ACCIDENTS_ON_STREET,TIME_OF_DAY,SEVERITY,TEMPERATURE,RAIN_INTENSITY,CLOUDCOVER,WIND_INTENSITY,TRAFFIC_VOLUME,MEDIA,IS_NOT_FATAL
4214616,1067,1,afternoon,minor,mild,null,0,weak,light,22.0,1
4213136,676,3,afternoon,minor,mild,null,0,weak,light,31.83,1
4212868,676,2,morning,minor,mild,null,0,weak,light,109.25,1
4212974,676,25,morning,minor,mild,null,0,weak,light,54.79,1
4212995,676,11,morning,minor,mild,null,0,weak,medium,78.45,1
4212819,676,22,morning,minor,mild,null,0,weak,light,59.18,1
4213923,1067,3,morning,moderate,mild,null,0,weak,light,34.83,0
4213008,1067,3,morning,minor,mild,null,0,weak,light,34.83,1
4215012,1067,16,morning,minor,mild,null,0,weak,medium,109.09,1
4213029,676,42,morning,moderate,mild,null,0,weak,medium,131.94,0
4216402,60,1,morning,moderate,mild,null,0,weak,light,49.0,0
4213030,676,5,morning,minor,mild,null,0,weak,light,84.1,1
4213885,1067,5,morning,minor,mild,null,0,weak,light,53.5,1
4213212,60,6,afternoon,moderate,mild,null,0,weak,medium,121.25,0
4215941,1067,3,afternoon,minor,mild,null,0,weak,light,34.83,1
4213505,1514,178,afternoon,minor,mild,null,0,weak,medium,111.61,1
4214794,1514,178,afternoon,minor,mild,null,0,weak,light,111.61,1
4213254,676,42,afternoon,moderate,mild,null,0,weak,medium,131.94,0
4213321,676,7,afternoon,moderate,mild,null,0,weak,medium,216.43,0
4213742,1067,44,afternoon,minor,mild,null,0,weak,medium,118.47,1
4213217,1067,25,afternoon,moderate,mild,null,0,weak,medium,159.8,0
4213558,1067,252,afternoon,moderate,mild,null,0,weak,medium,200.64,0
4213246,676,42,afternoon,moderate,mild,null,0,weak,medium,131.94,0
4213301,676,3,afternoon,moderate,mild,null,0,weak,light,31.83,0
4213341,1067,44,afternoon,minor,mild,null,0,weak,medium,118.47,1
4213389,1067,6,afternoon,minor,mild,null,0,weak,light,88.17,1
4213228,1067,4,afternoon,minor,mild,null,0,weak,light,28.75,1
4213320,676,7,afternoon,minor,mild,null,0,weak,medium,216.43,1
4220638,1067,4,afternoon,minor,mild,null,0,weak,light,68.0,1
4213113,676,25,afternoon,minor,mild,null,0,weak,light,54.79,1
4215015,1067,3,morning,minor,mild,null,0,weak,light,51.33,1
4217637,1067,252,morning,moderate,mild,null,0,weak,medium,200.64,0
4212812,1067,12,morning,minor,mild,null,0,weak,medium,71.29,1
4213446,1514,178,evening,minor,mild,null,0,weak,light,111.61,1
4214652,1067,44,evening,minor,mild,null,0,weak,medium,118.47,1
4214151,676,25,evening,minor,mild,null,0,weak,light,54.79,1
4214274,1067,252,evening,minor,mild,null,0,weak,medium,200.64,1
4214774,1514,178,morning,minor,mild,null,0,weak,light,111.61,1
4213709,60,8,evening,moderate,mild,null,0,weak,medium,156.12,0
4218768,1514,178,evening,moderate,mild,null,0,weak,light,111.61,0
4213963,676,22,afternoon,moderate,mild,null,0,weak,light,59.18,0
4213208,60,18,afternoon,minor,mild,null,0,weak,medium,163.63,1
4214764,1067,2,afternoon,moderate,mild,null,0,weak,light,44.25,0
4215106,1514,178,evening,moderate,mild,null,0,weak,light,111.61,0
4215022,60,4,evening,moderate,mild,null,0,weak,light,124.62,0
4213269,676,28,evening,minor,mild,null,0,weak,light,84.61,1
4214376,1067,4,night,moderate,mild,null,0,weak,light,68.0,0
4213270,676,25,night,minor,mild,null,0,weak,light,54.79,1
4213635,676,86,morning,minor,mild,null,0,weak,medium,190.94,1
4213594,676,3,morning,minor,mild,null,0,weak,light,14.67,1
4213734,676,22,morning,minor,mild,null,0,weak,light,59.18,1
4215926,676,42,evening,minor,mild,null,0,weak,medium,131.94,1
4213888,676,5,afternoon,minor,mild,null,0,weak,light,71.4,1
4214749,676,25,afternoon,moderate,mild,null,0,weak,light,54.79,0
4224758,1067,252,afternoon,minor,mild,null,0,weak,medium,200.64,1
4213770,676,42,afternoon,minor,mild,null,0,weak,medium,131.94,1
4214140,1067,11,afternoon,minor,mild,null,0,weak,medium,185.7,1
4216525,60,5,afternoon,minor,mild,null,0,weak,heavy,349.6,1
4214889,1067,44,evening,moderate,mild,null,0,weak,light,118.47,0
4213868,676,7,evening,minor,mild,null,0,weak,medium,216.43,1
4214257,676,10,evening,moderate,mild,null,0,weak,medium,81.08,0
4214780,1067,16,evening,minor,mild,null,0,weak,light,70.75,1
4214312,676,6,afternoon,minor,mild,null,0,weak,light,64.58,1
4213755,676,86,afternoon,minor,mild,null,0,weak,medium,190.94,1
4214310,676,11,afternoon,moderate,mild,null,0,weak,medium,78.45,0
4217725,1067,252,afternoon,moderate,mild,null,0,weak,medium,200.64,0
4220869,1067,252,evening,minor,mild,null,0,weak,medium,200.64,1
4214864,676,22,evening,minor,mild,null,0,weak,light,59.18,1
4214801,676,86,evening,minor,mild,null,0,weak,medium,190.94,1
4214152,676,25,morning,minor,mild,null,0,weak,light,54.79,1
4214043,60,6,night,minor,mild,null,0,weak,light,121.25,1
4214666,1067,44,afternoon,moderate,mild,null,0,weak,medium,118.47,0
4213710,60,2,afternoon,moderate,mild,null,0,weak,medium,125.0,0
4214882,1067,252,afternoon,minor,mild,null,0,weak,medium,200.64,1
4214400,1067,6,afternoon,minor,mild,null,0,weak,medium,116.67,1
4215175,60,6,afternoon,moderate,mild,null,0,weak,medium,257.33,0
4213886,1067,16,afternoon,minor,mild,null,0,weak,medium,109.09,1
4213727,676,22,afternoon,minor,mild,null,0,weak,light,59.18,1
4214040,60,6,afternoon,moderate,mild,null,0,weak,medium,121.25,0
4213858,1514,178,evening,minor,mild,null,0,weak,light,111.61,1
4215818,1514,178,evening,moderate,mild,null,0,weak,light,111.61,0
4215216,676,86,morning,minor,mild,null,0,weak,medium,190.94,1
4213492,676,86,morning,minor,mild,null,0,weak,medium,190.94,1
4214488,1067,12,evening,moderate,mild,null,1,weak,light,71.29,0
4214450,1514,178,afternoon,moderate,mild,null,1,weak,light,111.61,0
4213999,676,22,afternoon,minor,mild,null,1,weak,light,59.18,1
4217532,676,86,afternoon,minor,mild,null,0,weak,medium,190.94,1
4214259,676,3,afternoon,minor,mild,null,0,weak,medium,140.5,1
4215189,1514,178,afternoon,minor,mild,null,0,weak,light,111.61,1
4214226,1067,44,night,minor,mild,null,0,weak,light,118.47,1
4213996,676,22,night,moderate,mild,null,0,weak,light,59.18,0
4214008,676,3,morning,moderate,mild,null,0,weak,medium,100.42,0
4214208,1067,8,afternoon,moderate,mild,null,1,weak,light,62.81,0
4221464,1067,5,afternoon,moderate,mild,null,1,weak,light,53.5,0
4214372,1067,12,morning,minor,mild,null,0,weak,light,71.29,1
4214742,60,8,morning,minor,mild,null,0,weak,medium,156.12,1
4215229,60,8,morning,moderate,mild,null,0,weak,medium,156.12,0
4214080,60,7,morning,moderate,mild,null,0,weak,light,169.7,0
4214818,1067,252,morning,moderate,mild,null,0,weak,medium,200.64,0
4215657,1514,178,afternoon,minor,mild,null,1,weak,light,111.61,1
4214903,1067,23,afternoon,moderate,mild,null,1,weak,medium,98.33,0
4214482,1067,252,afternoon,minor,mild,null,1,weak,medium,200.64,1
4216306,1514,178,afternoon,minor,mild,null,1,weak,light,111.61,1
4214081,60,6,afternoon,moderate,mild,null,0,weak,medium,257.33,0
4214803,676,22,afternoon,minor,mild,null,0,weak,light,59.18,1
4214527,1067,6,afternoon,minor,mild,null,0,weak,medium,116.67,1
4214163,1514,178,evening,minor,mild,null,1,weak,light,111.61,1
4214123,676,22,evening,minor,mild,null,1,weak,light,59.18,1
4215752,676,28,evening,minor,mild,null,1,weak,light,84.61,1
4215690,676,86,afternoon,minor,mild,null,0,weak,medium,190.94,1
4214234,676,7,afternoon,minor,mild,null,0,weak,light,58.93,1
4214096,676,86,evening,moderate,mild,null,1,weak,medium,190.94,0
4215288,1514,178,evening,minor,mild,null,1,weak,light,111.61,1
4215237,1514,178,evening,minor,mild,null,1,weak,light,111.61,1
4214002,676,10,morning,moderate,mild,null,0,weak,light,81.08,0
4215290,1067,15,morning,moderate,mild,null,0,weak,light,94.7,0
4219345,1067,15,morning,minor,mild,null,0,weak,light,94.7,1
4214684,1514,178,evening,minor,mild,null,0,weak,light,111.61,1
4216087,1067,11,evening,minor,mild,null,0,weak,light,106.09,1
4214202,676,22,evening,minor,mild,null,0,weak,light,59.18,1
4214662,1067,9,afternoon,minor,mild,null,0,weak,light,100.94,1
4216141,1514,178,afternoon,minor,mild,null,0,weak,light,111.61,1
4214735,60,18,night,minor,mild,null,0,weak,light,163.63,1
4214736,60,5,morning,minor,mild,null,0,weak,medium,349.6,1
4216233,1067,15,morning,minor,mild,null,0,weak,light,94.7,1
4214336,676,42,morning,minor,mild,null,0,weak,light,190.73,1
4214868,676,11,morning,moderate,mild,null,0,weak,light,78.45,0
4214634,1067,11,evening,minor,mild,null,0,weak,medium,185.7,1
4214800,676,5,evening,moderate,mild,null,0,weak,light,84.1,0
4214530,1067,11,evening,minor,mild,null,0,weak,medium,185.7,1
4214722,60,18,evening,moderate,mild,null,0,weak,light,163.63,0
4214466,60,5,afternoon,moderate,mild,null,0,weak,medium,349.6,0
4214518,60,5,afternoon,minor,mild,null,0,weak,medium,349.6,1
4215225,60,18,afternoon,moderate,mild,null,0,weak,medium,163.63,0
4214468,60,6,afternoon,moderate,mild,null,0,weak,medium,121.25,0
4214444,676,25,afternoon,minor,mild,null,0,weak,light,54.79,1
4214610,1067,11,afternoon,minor,mild,null,0,weak,medium,185.7,1
4217110,1067,252,afternoon,minor,mild,null,0,weak,medium,200.64,1
4214429,1067,4,morning,minor,mild,null,0,weak,light,28.75,1
4214849,676,5,evening,moderate,mild,null,0,weak,light,84.1,0
4215753,676,28,afternoon,minor,mild,null,0,weak,medium,84.61,1
4282971,1067,252,morning,minor,mild,null,0,weak,medium,200.64,1
4215642,1067,25,afternoon,minor,mild,null,0,weak,medium,159.8,1
4218858,60,2,morning,minor,mild,null,0,weak,medium,125.0,1
4217717,1067,23,afternoon,moderate,mild,null,0,weak,medium,98.33,0
4216395,1067,6,afternoon,moderate,mild,null,0,weak,medium,127.5,0
4216400,676,42,morning,moderate,mild,null,1,weak,medium,190.73,0
4215705,676,42,morning,minor,mild,null,1,weak,medium,190.73,1
4219268,1067,25,morning,minor,mild,null,1,weak,medium,159.8,1
4220522,676,42,evening,minor,mild,null,1,weak,medium,190.73,1
4216593,1067,6,evening,minor,hot,null,0,weak,medium,127.5,1
4216753,1067,5,evening,minor,hot,null,0,weak,medium,117.35,1
4216716,1067,25,evening,minor,hot,null,0,weak,medium,159.8,1
4218950,1067,7,evening,minor,hot,null,0,weak,light,75.21,1
4216638,1067,7,evening,minor,hot,null,0,weak,light,75.21,1
4216735,1067,12,morning,moderate,mild,null,0,weak,light,71.29,0
4221066,1067,25,morning,minor,mild,null,0,weak,medium,159.8,1
4216723,1067,25,afternoon,moderate,mild,null,0,weak,light,159.8,0
4216279,676,42,morning,minor,mild,null,0,weak,medium,190.73,1
4216637,1067,23,afternoon,minor,hot,null,0,weak,medium,98.33,1
4216632,1067,23,afternoon,minor,hot,null,0,weak,medium,98.33,1
4216516,676,42,evening,minor,hot,null,0,weak,medium,190.73,1
4217641,1067,12,morning,moderate,mild,null,0,weak,light,71.29,0
4217715,1067,23,afternoon,minor,hot,null,0,weak,medium,98.33,1
4217343,1067,6,morning,minor,mild,null,1,weak,medium,127.5,1
4217650,1067,23,night,minor,mild,weak,0,weak,light,98.33,1
4218611,1067,23,morning,moderate,mild,null,0,weak,medium,98.33,0
4219270,1067,25,morning,minor,mild,null,0,weak,medium,159.8,1
4218437,1067,25,morning,moderate,mild,null,1,weak,medium,159.8,0
4221078,1067,25,night,minor,mild,weak,1,weak,light,159.8,1
4218218,1067,13,evening,minor,mild,null,0,weak,light,53.73,1
4218177,1514,181,evening,minor,mild,null,0,weak,medium,196.67,1
4218609,1067,13,evening,minor,mild,null,0,weak,light,68.42,1
4218608,1067,252,afternoon,minor,mild,null,0,weak,medium,200.64,1
4218140,1514,159,afternoon,minor,mild,null,0,weak,medium,279.13,1
4218134,676,25,afternoon,moderate,mild,null,0,weak,medium,54.79,0
4217844,1514,159,night,minor,mild,null,0,weak,medium,279.13,1
4218797,1067,64,night,minor,mild,null,0,weak,medium,207.6,1
4218881,1067,6,morning,moderate,cold,null,0,weak,medium,127.5,0
4217922,676,30,morning,minor,cold,null,0,weak,medium,112.62,1
4220800,1514,18,morning,moderate,cold,null,0,weak,light,131.28,0
4218009,676,86,morning,minor,cold,null,0,weak,medium,190.94,1
4217963,676,35,morning,moderate,cold,null,0,weak,medium,217.67,0
4219269,1067,64,morning,minor,cold,null,0,weak,medium,207.6,1
4219159,1067,6,morning,minor,cold,null,0,weak,medium,203.33,1
4218175,1514,101,afternoon,minor,mild,null,0,weak,medium,285.27,1
4219013,1514,28,afternoon,moderate,mild,null,0,weak,medium,213.78,0
4218795,676,6,afternoon,minor,mild,null,0,weak,medium,138.96,1
4217923,676,22,morning,minor,cold,null,0,weak,heavy,561.23,1
4220413,1514,17,morning,minor,cold,null,0,weak,medium,328.47,1
4218108,1067,6,morning,minor,cold,null,0,weak,medium,203.33,1
4218359,1067,25,morning,minor,mild,null,0,weak,light,121.93,1
4218846,1514,84,morning,minor,mild,null,0,weak,light,195.9,1
4218230,1067,2,evening,minor,mild,null,0,weak,light,63.0,1
4218972,1514,13,evening,minor,mild,null,0,weak,light,97.96,1
4218085,1067,64,afternoon,minor,mild,null,0,weak,medium,207.6,1
4218625,1067,23,afternoon,minor,mild,null,0,weak,medium,98.33,1
4218257,676,7,afternoon,minor,mild,null,0,weak,medium,124.64,1
4223443,1067,23,afternoon,moderate,mild,null,0,weak,medium,98.33,0
4218373,1514,17,afternoon,minor,mild,null,0,weak,medium,328.47,1
4219247,676,42,night,minor,mild,null,0,weak,light,131.94,1
4218278,676,30,morning,minor,cold,null,0,weak,medium,112.62,1
4217941,1514,159,morning,minor,cold,null,0,weak,medium,279.13,1
4217891,1067,13,morning,minor,cold,null,0,weak,light,53.73,1
4218598,1067,252,morning,moderate,cold,null,0,weak,medium,200.64,0
4218636,1067,8,afternoon,minor,mild,null,0,weak,light,64.72,1
4218675,1514,33,afternoon,minor,mild,null,0,weak,medium,326.3,1
4218643,1067,44,afternoon,minor,mild,null,0,weak,medium,118.47,1
4218291,1067,6,afternoon,moderate,mild,null,0,weak,light,83.42,0
4218086,1067,64,afternoon,moderate,mild,null,0,weak,medium,207.6,0
4220391,676,2,afternoon,minor,mild,null,0,weak,light,61.25,1
4218131,1514,8,evening,minor,mild,null,0,weak,medium,394.46,1
4219110,1514,159,evening,moderate,mild,null,0,weak,medium,279.13,0
4218144,1067,16,evening,minor,mild,null,0,weak,light,109.09,1
4219234,676,6,evening,minor,mild,null,0,weak,medium,138.96,1
4218214,1067,11,evening,minor,mild,null,0,weak,light,135.03,1
4218295,1067,13,evening,minor,mild,null,0,weak,light,68.42,1
4218867,1067,9,evening,minor,mild,null,0,weak,medium,85.83,1
4218217,1067,7,evening,moderate,mild,null,0,weak,light,75.21,0
4220355,1514,33,evening,minor,mild,null,0,weak,medium,326.3,1
4218909,1067,44,evening,minor,mild,null,0,weak,medium,118.47,1
4219287,1514,36,evening,minor,mild,null,0,weak,medium,223.44,1
4218187,676,3,evening,minor,mild,null,0,weak,light,57.83,1
4220389,1514,53,evening,moderate,mild,null,0,weak,medium,186.88,0
4219012,1514,80,evening,moderate,mild,null,0,weak,medium,239.42,0
4218454,1067,4,evening,minor,mild,null,0,weak,light,119.88,1
4219714,1514,36,afternoon,minor,cold,null,0,weak,medium,223.44,1
4221131,1067,252,afternoon,minor,cold,null,0,weak,medium,200.64,1
4218408,1514,178,afternoon,minor,cold,null,0,weak,medium,111.61,1
4218084,676,21,afternoon,moderate,cold,null,0,weak,medium,164.43,0
4218774,1514,178,afternoon,minor,cold,null,0,weak,medium,111.61,1
4218791,1067,16,afternoon,minor,cold,null,0,weak,light,70.75,1
4217937,676,42,afternoon,minor,cold,null,0,weak,medium,190.73,1
4218882,1514,181,afternoon,minor,cold,null,0,weak,medium,196.67,1
4220333,1514,101,afternoon,moderate,cold,null,0,weak,medium,285.27,0
4217995,676,86,afternoon,minor,cold,null,0,weak,medium,190.94,1
4218676,1514,33,afternoon,minor,cold,null,0,weak,medium,326.3,1
4220258,1514,101,afternoon,moderate,cold,null,0,weak,medium,285.27,0
4218603,1067,252,afternoon,minor,cold,null,0,weak,medium,200.64,1
4217984,1514,101,morning,moderate,cold,null,0,weak,medium,285.27,0
4218109,1067,9,morning,moderate,cold,null,0,weak,light,85.83,0
4218191,1067,6,morning,minor,cold,null,0,weak,light,73.58,1
4218049,676,6,night,minor,mild,null,0,weak,light,64.58,1
4218053,676,25,night,minor,mild,null,0,weak,light,54.79,1
4220698,676,5,night,minor,mild,null,0,weak,light,56.0,1
4222327,1067,44,night,minor,mild,null,0,weak,light,118.47,1
4217897,1514,159,night,minor,mild,null,0,weak,light,279.13,1
4219172,676,35,night,moderate,mild,null,0,weak,light,217.67,0
4219192,1514,8,night,moderate,mild,null,0,weak,light,394.46,0
4219027,1514,64,afternoon,minor,mild,null,1,weak,medium,316.13,1
4219741,676,86,afternoon,minor,mild,null,1,weak,medium,190.94,1
4218431,1514,61,afternoon,moderate,mild,null,1,weak,medium,170.81,0
4220005,676,30,afternoon,moderate,mild,null,1,weak,medium,112.62,0
4218479,1067,4,afternoon,moderate,mild,null,1,weak,medium,119.88,0
4219046,1514,71,afternoon,minor,mild,null,1,weak,medium,228.58,1
4219605,1514,80,evening,minor,mild,null,1,weak,medium,239.42,1
4219048,1514,53,evening,moderate,mild,null,1,weak,medium,186.88,0
4219164,1514,178,evening,minor,mild,null,1,weak,light,111.61,1
4218913,1514,64,evening,minor,mild,null,1,weak,medium,316.13,1
4219244,1067,11,evening,minor,mild,null,1,weak,light,135.03,1
4220334,1514,53,evening,minor,mild,null,1,weak,medium,186.88,1
4218887,1514,84,evening,moderate,mild,null,1,weak,medium,195.9,0
4218630,1514,64,evening,minor,mild,null,1,weak,medium,316.13,1
4219044,1514,53,evening,moderate,mild,null,1,weak,medium,186.88,0
4218893,1514,61,morning,moderate,mild,null,1,weak,light,170.81,0
4219168,1067,6,morning,minor,mild,null,1,weak,medium,203.33,1
4218780,676,7,morning,moderate,mild,null,1,weak,light,39.36,0
4218424,1514,33,night,minor,mild,null,0,weak,medium,326.3,1
4218294,1514,7,night,minor,mild,null,0,weak,medium,61.71,1
4218829,1067,6,night,minor,mild,null,0,weak,light,73.58,1
4218800,676,86,afternoon,minor,mild,null,1,weak,medium,190.94,1
4218799,676,86,afternoon,moderate,mild,null,1,weak,medium,190.94,0
4219322,1514,178,afternoon,minor,mild,null,1,weak,medium,111.61,1
4218925,1514,6,afternoon,minor,mild,null,1,weak,medium,105.67,1
4218506,676,59,afternoon,minor,mild,null,1,weak,medium,163.64,1
4222965,1067,44,evening,minor,mild,null,1,weak,medium,118.47,1
4219118,1514,7,evening,minor,mild,null,1,weak,medium,117.86,1
4219201,1514,8,evening,moderate,mild,null,1,weak,medium,394.46,0
4219124,1514,178,evening,minor,mild,null,1,weak,medium,111.61,1
4218783,1514,178,evening,minor,mild,null,1,weak,medium,111.61,1
4218511,676,59,evening,minor,mild,null,1,weak,light,163.64,1
4218497,676,86,evening,moderate,mild,null,1,weak,medium,190.94,0
4219202,1514,8,evening,minor,mild,null,1,weak,medium,216.75,1
4219160,1514,8,evening,minor,mild,null,1,weak,medium,216.75,1
4219399,676,18,morning,minor,mild,null,1,weak,light,191.66,1
4219228,1514,61,morning,moderate,mild,null,1,weak,light,170.81,0
4219324,676,25,morning,minor,mild,null,1,weak,light,54.79,1
4222326,1067,252,afternoon,moderate,mild,null,1,weak,medium,200.64,0
4218276,676,3,night,minor,mild,null,0,weak,light,41.67,1
4222093,676,5,night,minor,mild,null,0,weak,light,56.0,1
4218386,1514,64,night,minor,mild,null,0,weak,medium,316.13,1
4223323,676,59,night,minor,mild,null,0,weak,light,163.64,1
4218509,676,59,afternoon,minor,mild,null,1,weak,medium,163.64,1
4219045,1514,28,afternoon,minor,mild,null,1,weak,medium,213.78,1
4218544,676,10,afternoon,minor,mild,null,1,weak,light,81.08,1
4218816,1514,181,afternoon,minor,mild,null,1,weak,medium,196.67,1
4221662,1067,9,afternoon,minor,mild,null,1,weak,light,144.59,1
4219042,1514,64,afternoon,minor,mild,null,1,weak,medium,316.13,1
4218709,1514,61,evening,moderate,mild,null,1,weak,light,170.81,0
4219462,1514,53,evening,minor,mild,null,1,weak,medium,186.88,1
4220021,1067,11,morning,minor,mild,null,1,weak,light,135.03,1
4220479,676,5,morning,moderate,mild,null,1,weak,light,52.8,0
4218253,1514,181,night,minor,mild,null,1,weak,medium,196.67,1
4218252,1514,181,night,minor,mild,null,1,weak,medium,196.67,1
4219474,1067,12,afternoon,moderate,mild,null,0,weak,medium,172.4,0
4219873,1514,1,afternoon,minor,mild,null,0,weak,medium,108.0,1
4219905,1514,178,afternoon,minor,mild,null,0,weak,medium,111.61,1
4219819,676,86,afternoon,minor,mild,null,0,weak,medium,190.94,1
4219670,304,37,afternoon,minor,mild,null,0,weak,medium,100.03,1
4219330,676,3,morning,moderate,mild,null,0,weak,light,1.83,0
4219331,676,3,morning,minor,mild,null,0,weak,light,82.33,1
4219278,676,86,morning,minor,mild,null,0,weak,medium,190.94,1
4219824,1514,33,morning,minor,mild,null,0,weak,medium,326.3,1
4220697,676,6,morning,moderate,mild,null,0,weak,medium,138.96,0
4219327,676,35,morning,minor,mild,null,0,weak,medium,217.67,1
4219872,1514,6,morning,minor,mild,null,0,weak,medium,105.67,1
4219973,1514,84,morning,minor,mild,null,0,weak,medium,195.9,1
4219369,676,11,morning,minor,mild,null,0,weak,light,90.68,1
4219396,1514,6,morning,minor,mild,null,0,weak,medium,179.42,1
4219298,676,7,morning,moderate,mild,null,0,weak,medium,124.64,0
4219684,1514,178,evening,minor,mild,null,0,weak,light,111.61,1
4219597,1514,80,evening,minor,mild,null,0,weak,medium,239.42,1
4219507,1514,159,evening,minor,mild,null,0,weak,medium,279.13,1
4220412,676,5,evening,moderate,mild,null,0,weak,light,52.8,0
4219845,676,11,morning,minor,mild,null,1,moderate,medium,90.68,1
4219197,676,11,morning,minor,mild,null,1,moderate,medium,90.68,1
4219297,676,2,morning,minor,mild,null,1,moderate,medium,147.75,1
4221360,676,42,morning,moderate,mild,null,1,moderate,medium,190.73,0
4219400,676,18,morning,minor,mild,null,1,weak,medium,191.66,1
4219401,676,18,morning,minor,mild,null,1,weak,medium,191.66,1
4219367,676,35,morning,minor,mild,null,1,weak,medium,217.67,1
4220016,676,25,evening,moderate,mild,null,0,weak,light,54.79,0
4219647,1067,3,evening,minor,mild,null,0,weak,medium,87.75,1
4219502,676,59,evening,minor,mild,null,0,weak,medium,163.64,1
4220195,676,3,evening,moderate,mild,null,0,weak,light,57.83,0
